"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,2,0,1,3,1,1,3,0,6,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,1,1,2,2,"gebiRewfieSdtt17PTW6Zg"
1,2,0,0,4,0,2,4,1,4,2,"gebiRewfieSdtt17PTW6Zg"
1,0,1,1,2,0,0,4,2,4,-1,"gebiRewfieSdtt17PTW6Zg"
1,0,1,1,0,1,1,0,1,0,-1,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,4,0,1,3,0,6,4,"gebiRewfieSdtt17PTW6Zg"
2,3,1,3,3,3,3,3,4,3,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,2,2,"gebiRewfieSdtt17PTW6Zg"
1,0,1,1,2,4,0,2,4,2,-1,"gebiRewfieSdtt17PTW6Zg"
1,2,1,2,3,1,0,3,1,7,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,3,0,0,5,0,4,2,"gebiRewfieSdtt17PTW6Zg"
0,7,1,0,5,0,2,7,2,11,8,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,6,0,4,5,2,8,4,"gebiRewfieSdtt17PTW6Zg"
0,4,1,0,4,1,1,4,1,6,0,"gebiRewfieSdtt17PTW6Zg"
2,5,3,3,6,2,2,5,5,7,5,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,2,0,0,3,1,7,4,"gebiRewfieSdtt17PTW6Zg"
2,3,2,2,3,1,1,3,3,3,2,"gebiRewfieSdtt17PTW6Zg"
2,4,3,2,6,2,1,5,3,11,5,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,4,1,0,3,0,7,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,0,2,2,4,1,"gebiRewfieSdtt17PTW6Zg"
3,8,4,2,5,3,2,9,10,11,-5,"gebiRewfieSdtt17PTW6Zg"
1,2,1,0,6,0,0,2,2,10,11,"gebiRewfieSdtt17PTW6Zg"
0,4,1,1,3,0,2,4,2,8,5,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,2,2,3,2,"gebiRewfieSdtt17PTW6Zg"
2,0,3,1,0,2,0,0,3,2,-3,"gebiRewfieSdtt17PTW6Zg"
