"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,2,0,0,2,0,0,2,0,3,4,"gebiRewfieSdtt17PTW6Zg"
2,4,2,2,7,2,1,6,3,10,6,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,2,1,1,2,1,2,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,1,3,0,4,1,"gebiRewfieSdtt17PTW6Zg"
1,3,1,2,5,1,1,6,2,8,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,4,1,1,3,2,5,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,5,0,3,5,0,10,9,"gebiRewfieSdtt17PTW6Zg"
2,3,2,2,3,2,3,2,3,5,3,"gebiRewfieSdtt17PTW6Zg"
1,0,1,1,1,1,0,1,1,4,5,"gebiRewfieSdtt17PTW6Zg"
2,2,0,1,2,0,0,1,2,2,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,2,2,3,0,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,1,0,0,2,0,3,5,"gebiRewfieSdtt17PTW6Zg"
1,5,1,1,3,2,2,5,3,6,4,"gebiRewfieSdtt17PTW6Zg"
5,6,2,4,6,3,4,5,12,13,4,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,4,1,1,5,4,7,6,"gebiRewfieSdtt17PTW6Zg"
0,1,1,0,1,0,1,1,1,2,0,"gebiRewfieSdtt17PTW6Zg"
1,3,0,2,4,1,1,4,3,7,5,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,3,1,1,1,1,4,6,"gebiRewfieSdtt17PTW6Zg"
0,3,1,1,5,1,3,6,1,7,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,2,0,2,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,2,0,2,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,1,0,2,3,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,3,0,1,2,0,3,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,0,2,0,4,6,"gebiRewfieSdtt17PTW6Zg"
1,3,0,2,3,1,2,7,2,8,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,2,1,"gebiRewfieSdtt17PTW6Zg"
4,3,1,4,3,3,5,1,5,6,2,"gebiRewfieSdtt17PTW6Zg"
0,1,1,0,1,1,0,3,0,8,4,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,2,1,0,3,1,3,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,2,0,1,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,2,3,1,5,6,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,2,0,1,2,0,7,3,"gebiRewfieSdtt17PTW6Zg"
1,2,0,0,4,0,2,5,1,7,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,1,1,2,0,3,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,0,2,0,5,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,1,2,"gebiRewfieSdtt17PTW6Zg"
3,8,1,4,10,2,7,14,9,17,6,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,0,3,0,3,6,"gebiRewfieSdtt17PTW6Zg"
0,3,0,1,2,0,1,3,0,3,4,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,1,2,0,4,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,1,2,1,2,3,"gebiRewfieSdtt17PTW6Zg"
2,1,2,1,4,1,1,2,2,5,5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,1,1,3,"gebiRewfieSdtt17PTW6Zg"
2,3,1,1,3,1,2,3,2,6,3,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,2,0,1,2,1,2,5,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,3,0,2,3,2,7,3,"gebiRewfieSdtt17PTW6Zg"
1,2,0,0,5,0,0,4,1,5,1,"gebiRewfieSdtt17PTW6Zg"
2,4,1,2,5,1,2,8,2,11,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,2,2,0,3,1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,3,1,1,0,2,0,2,4,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,2,0,0,3,0,3,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,4,0,2,2,1,4,5,"gebiRewfieSdtt17PTW6Zg"
2,1,2,1,1,1,0,4,4,3,1,"gebiRewfieSdtt17PTW6Zg"
4,3,1,4,3,3,5,1,5,6,2,"gebiRewfieSdtt17PTW6Zg"
0,4,0,1,4,0,1,4,2,5,0,"gebiRewfieSdtt17PTW6Zg"
0,3,0,1,2,1,1,3,3,7,1,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,4,1,1,2,1,4,2,"gebiRewfieSdtt17PTW6Zg"
2,1,2,2,2,0,0,2,3,3,1,"gebiRewfieSdtt17PTW6Zg"
