"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,0,0,0,0,0,0,0,3,4,2,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,1,1,0,2,1,5,1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,1,0,1,2,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,5,1,0,4,1,6,0,"gebiRewfieSdtt17PTW6Zg"
2,4,0,0,8,1,0,6,4,12,13,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,2,0,1,2,0,2,1,"gebiRewfieSdtt17PTW6Zg"
2,4,3,2,3,2,4,3,5,9,0,"gebiRewfieSdtt17PTW6Zg"
2,0,3,4,0,3,0,0,4,3,-2,"gebiRewfieSdtt17PTW6Zg"
0,1,1,0,1,0,0,1,0,3,0,"gebiRewfieSdtt17PTW6Zg"
4,12,3,3,3,3,2,6,10,12,-2,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,4,1,0,4,1,8,0,"gebiRewfieSdtt17PTW6Zg"
0,4,0,1,7,1,1,7,2,12,1,"gebiRewfieSdtt17PTW6Zg"
1,2,4,2,3,2,2,4,2,7,1,"gebiRewfieSdtt17PTW6Zg"
1,4,2,1,2,1,1,3,1,6,2,"gebiRewfieSdtt17PTW6Zg"
2,3,1,0,2,2,2,2,7,9,4,"gebiRewfieSdtt17PTW6Zg"
4,4,4,5,4,5,3,5,9,10,-2,"gebiRewfieSdtt17PTW6Zg"
1,5,1,2,4,2,3,5,3,10,12,"gebiRewfieSdtt17PTW6Zg"
0,7,0,1,7,1,3,8,1,11,14,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,2,0,3,5,"gebiRewfieSdtt17PTW6Zg"
1,1,3,1,2,3,0,2,4,2,-3,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,2,0,0,4,0,5,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,3,1,1,3,1,3,0,"gebiRewfieSdtt17PTW6Zg"
0,4,1,1,7,0,2,6,1,7,3,"gebiRewfieSdtt17PTW6Zg"
1,3,1,0,2,1,2,2,2,2,0,"gebiRewfieSdtt17PTW6Zg"
2,2,1,2,4,1,3,6,3,7,2,"gebiRewfieSdtt17PTW6Zg"
0,3,1,1,6,1,3,6,3,11,9,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,2,0,5,2,"gebiRewfieSdtt17PTW6Zg"
1,4,0,0,5,1,3,5,1,6,12,"gebiRewfieSdtt17PTW6Zg"
1,2,0,0,0,0,0,0,0,1,4,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,4,0,2,4,0,5,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,4,0,0,5,1,5,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,3,0,1,2,1,4,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,2,0,0,1,0,2,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,2,1,"gebiRewfieSdtt17PTW6Zg"
1,1,2,3,1,2,0,1,3,1,-4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,1,1,"gebiRewfieSdtt17PTW6Zg"
1,4,3,2,3,1,1,3,3,6,-4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,1,0,2,2,"gebiRewfieSdtt17PTW6Zg"
1,1,2,1,1,0,0,1,2,3,0,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,2,1,1,3,3,8,5,"gebiRewfieSdtt17PTW6Zg"
