"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,0,0,0,1,1,0,1,1,2,-2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,1,0,3,0,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,2,1,3,0,"gebiRewfieSdtt17PTW6Zg"
2,1,2,1,1,2,0,2,3,4,-2,"gebiRewfieSdtt17PTW6Zg"
2,0,1,0,1,1,0,1,2,3,-4,"gebiRewfieSdtt17PTW6Zg"
0,5,0,1,4,0,2,5,1,6,4,"gebiRewfieSdtt17PTW6Zg"
1,0,2,0,0,2,0,0,2,1,0,"gebiRewfieSdtt17PTW6Zg"
4,2,1,4,1,2,1,1,4,1,-3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,1,3,0,7,6,"gebiRewfieSdtt17PTW6Zg"
0,1,1,0,2,0,1,1,0,2,1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,3,0,1,4,0,5,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,0,0,1,4,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,3,0,1,3,1,4,2,"gebiRewfieSdtt17PTW6Zg"
0,0,3,0,1,0,0,1,3,1,-3,"gebiRewfieSdtt17PTW6Zg"
4,4,5,4,4,4,2,3,8,5,-4,"gebiRewfieSdtt17PTW6Zg"
1,6,1,2,5,2,2,8,2,11,-2,"gebiRewfieSdtt17PTW6Zg"
1,1,2,1,1,2,0,2,2,3,-2,"gebiRewfieSdtt17PTW6Zg"
4,6,2,3,6,2,3,6,2,11,0,"gebiRewfieSdtt17PTW6Zg"
1,3,0,0,2,0,1,2,1,2,0,"gebiRewfieSdtt17PTW6Zg"
1,1,0,1,2,0,0,2,0,3,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,1,0,0,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,0,0,1,3,"gebiRewfieSdtt17PTW6Zg"
0,1,1,0,2,0,1,2,1,2,-2,"gebiRewfieSdtt17PTW6Zg"
2,0,2,2,1,1,0,1,3,2,-3,"gebiRewfieSdtt17PTW6Zg"
2,2,1,2,1,3,0,2,3,4,3,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,3,1,1,3,3,6,-1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,1,1,0,2,1,1,0,"gebiRewfieSdtt17PTW6Zg"
0,4,0,1,6,0,2,2,0,8,6,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,1,0,1,1,1,1,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,3,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,1,4,0,3,2,"gebiRewfieSdtt17PTW6Zg"
3,6,1,3,4,2,3,7,6,10,-2,"gebiRewfieSdtt17PTW6Zg"
1,2,1,0,3,0,2,3,1,8,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,1,0,1,"gebiRewfieSdtt17PTW6Zg"
1,0,1,1,0,1,0,0,1,0,-1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,2,0,2,2,"gebiRewfieSdtt17PTW6Zg"
4,8,4,3,6,4,7,7,5,8,3,"gebiRewfieSdtt17PTW6Zg"
0,0,1,1,1,1,0,2,1,2,-3,"gebiRewfieSdtt17PTW6Zg"
2,9,1,2,7,2,3,10,2,15,7,"gebiRewfieSdtt17PTW6Zg"
4,7,5,2,6,3,2,7,7,14,7,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,2,1,"gebiRewfieSdtt17PTW6Zg"
0,2,1,0,3,0,2,5,2,6,-4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,2,1,2,2,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,0,0,3,4,"gebiRewfieSdtt17PTW6Zg"
0,3,1,0,3,0,1,3,0,5,5,"gebiRewfieSdtt17PTW6Zg"
1,5,2,0,5,0,2,7,2,10,1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,3,1,0,3,1,5,2,"gebiRewfieSdtt17PTW6Zg"
1,4,0,1,5,0,1,3,2,6,4,"gebiRewfieSdtt17PTW6Zg"
0,4,0,1,1,1,2,1,3,3,1,"gebiRewfieSdtt17PTW6Zg"
2,2,2,2,1,3,0,1,4,1,1,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,1,1,0,4,1,7,3,"gebiRewfieSdtt17PTW6Zg"
1,5,2,0,8,1,2,8,2,12,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,0,2,1,1,2,1,1,"gebiRewfieSdtt17PTW6Zg"
1,5,2,0,8,1,2,8,2,12,5,"gebiRewfieSdtt17PTW6Zg"
2,6,2,1,4,1,3,6,5,7,-2,"gebiRewfieSdtt17PTW6Zg"
