"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,4,2,2,6,3,2,6,7,11,2,"gebiRewfieSdtt17PTW6Zg"
2,4,0,0,5,1,3,7,1,11,6,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,1,0,1,1,"gebiRewfieSdtt17PTW6Zg"
2,2,0,2,2,1,2,2,1,7,9,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,2,0,2,2,"gebiRewfieSdtt17PTW6Zg"
1,3,1,0,4,0,1,4,6,6,10,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,3,0,1,4,0,5,8,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,0,0,1,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,4,0,4,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,1,0,4,3,"gebiRewfieSdtt17PTW6Zg"
1,0,1,0,0,1,0,0,1,0,-4,"gebiRewfieSdtt17PTW6Zg"
1,1,2,1,0,2,0,0,2,0,0,"gebiRewfieSdtt17PTW6Zg"
2,3,1,3,6,2,1,5,2,7,7,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,0,0,0,1,1,0,-1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,3,0,3,3,"gebiRewfieSdtt17PTW6Zg"
0,1,2,2,3,2,1,2,5,8,-4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,4,0,1,4,0,5,5,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,3,0,0,3,0,4,3,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,3,1,1,2,3,5,-2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,1,1,2,0,3,2,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,1,1,1,1,1,1,1,"gebiRewfieSdtt17PTW6Zg"
1,3,1,0,4,2,2,3,2,8,5,"gebiRewfieSdtt17PTW6Zg"
1,3,0,0,1,2,1,0,2,5,-1,"gebiRewfieSdtt17PTW6Zg"
5,13,3,2,9,3,5,11,9,24,8,"gebiRewfieSdtt17PTW6Zg"
1,2,0,0,5,1,0,2,2,4,9,"gebiRewfieSdtt17PTW6Zg"
2,8,3,2,8,5,5,11,5,18,10,"gebiRewfieSdtt17PTW6Zg"
0,3,2,1,5,0,1,6,0,6,11,"gebiRewfieSdtt17PTW6Zg"
1,0,3,2,1,3,0,1,4,2,-3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,3,0,3,4,"gebiRewfieSdtt17PTW6Zg"
1,3,1,0,5,1,2,4,2,5,5,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,5,1,1,3,1,7,4,"gebiRewfieSdtt17PTW6Zg"
1,0,0,1,2,1,0,1,2,2,2,"gebiRewfieSdtt17PTW6Zg"
1,1,0,0,0,0,0,0,2,0,0,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,2,0,2,5,"gebiRewfieSdtt17PTW6Zg"
2,1,1,1,1,2,0,0,2,0,2,"gebiRewfieSdtt17PTW6Zg"
1,4,1,1,3,2,0,3,3,5,6,"gebiRewfieSdtt17PTW6Zg"
3,4,2,4,3,2,1,2,7,11,6,"gebiRewfieSdtt17PTW6Zg"
2,0,1,1,2,2,1,2,3,5,0,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,2,2,4,1,8,3,"gebiRewfieSdtt17PTW6Zg"
0,2,2,0,2,1,2,2,4,4,1,"gebiRewfieSdtt17PTW6Zg"
1,1,2,0,1,1,0,1,2,1,-3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,3,1,5,4,"gebiRewfieSdtt17PTW6Zg"
3,2,3,3,2,2,1,1,3,2,-4,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,3,0,0,3,1,7,3,"gebiRewfieSdtt17PTW6Zg"
2,6,0,1,6,1,3,6,1,9,10,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,1,2,3,2,5,5,"gebiRewfieSdtt17PTW6Zg"
1,0,1,0,0,2,0,0,1,1,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,1,1,0,3,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,2,1,3,0,5,2,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,6,1,1,5,0,10,6,"gebiRewfieSdtt17PTW6Zg"
1,4,0,2,3,0,2,3,2,5,5,"gebiRewfieSdtt17PTW6Zg"
2,3,2,3,4,2,4,3,3,7,1,"gebiRewfieSdtt17PTW6Zg"
0,9,0,1,5,1,2,8,2,13,13,"gebiRewfieSdtt17PTW6Zg"
1,4,1,3,4,1,1,2,1,4,7,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,4,0,1,5,0,4,6,"gebiRewfieSdtt17PTW6Zg"
1,3,0,0,3,0,2,2,1,5,5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,1,1,1,1,1,1,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,3,0,0,4,2,6,-3,"gebiRewfieSdtt17PTW6Zg"
1,1,2,1,1,2,1,1,3,2,2,"gebiRewfieSdtt17PTW6Zg"
5,8,7,6,8,9,6,9,17,11,-4,"gebiRewfieSdtt17PTW6Zg"
1,2,2,1,2,1,2,3,3,4,-4,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,1,3,0,3,6,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,2,2,4,-1,"gebiRewfieSdtt17PTW6Zg"
2,3,0,1,4,2,4,5,2,5,1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,2,2,0,5,2,"gebiRewfieSdtt17PTW6Zg"
0,4,1,1,4,2,1,4,3,8,2,"gebiRewfieSdtt17PTW6Zg"
1,1,2,0,1,1,0,1,4,1,-3,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,3,0,1,3,1,6,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,3,0,0,3,2,4,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,1,3,"gebiRewfieSdtt17PTW6Zg"
0,3,1,0,7,0,1,9,1,12,15,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,0,-1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,1,1,4,"gebiRewfieSdtt17PTW6Zg"
2,7,2,2,4,3,3,4,5,4,0,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,1,1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,1,0,2,2,"gebiRewfieSdtt17PTW6Zg"
0,2,1,0,3,1,1,4,1,5,6,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,1,2,0,4,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,0,2,1,0,4,3,"gebiRewfieSdtt17PTW6Zg"
1,0,1,0,1,1,0,1,2,1,-2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,0,3,1,5,2,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,2,1,1,2,2,4,3,"gebiRewfieSdtt17PTW6Zg"
2,3,2,3,4,2,0,2,2,8,0,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,2,0,2,4,"gebiRewfieSdtt17PTW6Zg"
2,1,2,0,2,1,1,2,2,4,4,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,1,0,1,1,1,1,2,"gebiRewfieSdtt17PTW6Zg"
0,5,0,1,6,0,3,2,2,9,11,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,1,1,0,1,2,"gebiRewfieSdtt17PTW6Zg"
1,1,0,1,3,0,1,2,1,4,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,1,0,1,3,"gebiRewfieSdtt17PTW6Zg"
2,3,2,2,3,2,0,6,3,7,-2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,0,0,1,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,1,0,2,2,"gebiRewfieSdtt17PTW6Zg"
2,6,1,3,6,1,5,5,2,9,8,"gebiRewfieSdtt17PTW6Zg"
1,5,2,2,4,1,4,4,2,5,-1,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,5,1,1,1,1,4,7,"gebiRewfieSdtt17PTW6Zg"
1,1,0,2,1,1,1,1,2,2,2,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,1,0,1,3,1,1,1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,0,3,0,3,5,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,3,1,1,3,1,3,2,"gebiRewfieSdtt17PTW6Zg"
