"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
1,3,1,1,3,0,2,2,1,4,2,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,5,0,3,3,0,5,9,"gebiRewfieSdtt17PTW6Zg"
3,5,4,2,4,3,2,7,5,9,6,"gebiRewfieSdtt17PTW6Zg"
0,4,1,0,3,0,0,2,3,4,7,"gebiRewfieSdtt17PTW6Zg"
2,3,1,1,4,1,2,5,4,7,1,"gebiRewfieSdtt17PTW6Zg"
2,3,0,1,2,1,2,2,3,3,3,"gebiRewfieSdtt17PTW6Zg"
0,3,1,0,6,0,1,4,2,9,10,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,2,0,3,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,1,2,0,5,5,"gebiRewfieSdtt17PTW6Zg"
0,7,1,2,6,0,2,8,3,13,7,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,4,1,0,2,2,6,8,"gebiRewfieSdtt17PTW6Zg"
2,9,2,2,8,1,3,10,2,17,14,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,3,0,0,3,0,5,3,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,1,1,1,0,2,2,0,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,1,1,0,1,1,2,5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,1,3,"gebiRewfieSdtt17PTW6Zg"
3,1,3,3,9,2,2,7,5,15,11,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,1,0,0,0,0,1,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,1,2,0,3,3,"gebiRewfieSdtt17PTW6Zg"
0,3,1,0,5,0,2,5,0,8,7,"gebiRewfieSdtt17PTW6Zg"
0,2,1,0,3,0,1,3,1,4,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,0,0,3,6,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,2,0,5,4,"gebiRewfieSdtt17PTW6Zg"
1,4,1,1,4,2,2,5,1,8,6,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,3,1,1,3,1,5,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,2,1,2,2,1,4,6,"gebiRewfieSdtt17PTW6Zg"
1,2,1,2,4,2,3,3,3,6,4,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,4,0,1,4,0,7,9,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,4,1,1,1,3,7,9,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,4,0,2,4,2,7,4,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,4,1,2,2,1,9,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,3,0,5,4,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,2,1,0,2,1,4,0,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,3,0,0,4,0,6,8,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,4,2,1,4,1,7,6,"gebiRewfieSdtt17PTW6Zg"
1,10,1,1,7,3,4,7,1,12,9,"gebiRewfieSdtt17PTW6Zg"
0,5,1,0,6,0,1,5,3,7,3,"gebiRewfieSdtt17PTW6Zg"
1,1,0,0,4,0,2,5,2,7,7,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,4,1,1,4,2,6,11,"gebiRewfieSdtt17PTW6Zg"
0,0,1,0,2,0,0,2,0,2,4,"gebiRewfieSdtt17PTW6Zg"
3,2,5,2,4,3,0,6,7,16,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,1,1,1,1,1,1,1,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,2,1,0,1,4,4,3,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,4,0,4,3,1,8,7,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,1,1,2,3,"gebiRewfieSdtt17PTW6Zg"
1,8,0,0,8,0,2,9,2,13,9,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,1,2,2,0,"gebiRewfieSdtt17PTW6Zg"
1,2,0,2,5,2,1,3,4,7,5,"gebiRewfieSdtt17PTW6Zg"
1,4,2,2,3,1,0,4,2,9,8,"gebiRewfieSdtt17PTW6Zg"
1,8,1,1,8,2,1,7,5,11,13,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,1,0,0,1,1,3,5,"gebiRewfieSdtt17PTW6Zg"
1,4,0,1,4,1,2,4,1,7,14,"gebiRewfieSdtt17PTW6Zg"
1,1,0,0,1,0,1,1,2,3,3,"gebiRewfieSdtt17PTW6Zg"
0,7,0,0,8,0,3,7,0,12,12,"gebiRewfieSdtt17PTW6Zg"
2,1,3,1,2,1,1,1,3,7,6,"gebiRewfieSdtt17PTW6Zg"
