"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
1,1,2,0,0,1,0,0,2,2,0,"gebiRewfieSdtt17PTW6Zg"
2,6,2,1,3,2,2,5,5,10,6,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,1,4,0,4,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,2,0,2,4,"gebiRewfieSdtt17PTW6Zg"
1,4,2,2,6,3,4,5,5,7,3,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,3,0,3,3,1,3,3,"gebiRewfieSdtt17PTW6Zg"
2,2,3,1,2,2,2,2,5,5,-3,"gebiRewfieSdtt17PTW6Zg"
0,3,1,0,3,1,1,4,3,6,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,0,4,0,8,7,"gebiRewfieSdtt17PTW6Zg"
1,4,1,2,6,1,2,4,2,9,7,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,1,2,"gebiRewfieSdtt17PTW6Zg"
1,5,0,1,5,0,0,4,2,6,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,1,1,0,1,1,1,0,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,1,3,1,1,4,4,2,"gebiRewfieSdtt17PTW6Zg"
3,5,3,1,5,3,0,7,5,8,5,"gebiRewfieSdtt17PTW6Zg"
1,2,0,0,3,0,2,3,1,3,6,"gebiRewfieSdtt17PTW6Zg"
0,2,0,2,7,1,1,5,1,9,4,"gebiRewfieSdtt17PTW6Zg"
