"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,1,0,0,0,0,0,0,1,2,2,"gebiRewfieSdtt17PTW6Zg"
1,3,0,1,3,0,1,4,0,4,3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,1,0,"gebiRewfieSdtt17PTW6Zg"
1,0,3,0,2,1,0,2,4,3,1,"gebiRewfieSdtt17PTW6Zg"
1,2,2,3,4,3,2,2,9,8,-5,"gebiRewfieSdtt17PTW6Zg"
1,4,0,1,5,0,1,5,0,8,4,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,2,1,0,2,2,5,5,"gebiRewfieSdtt17PTW6Zg"
1,4,0,1,4,0,1,4,1,6,1,"gebiRewfieSdtt17PTW6Zg"
1,2,1,0,0,1,0,1,2,1,1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,1,0,2,3,"gebiRewfieSdtt17PTW6Zg"
3,11,1,3,9,1,2,11,4,14,5,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,2,1,1,3,1,2,3,"gebiRewfieSdtt17PTW6Zg"
1,0,4,0,2,2,0,2,5,3,0,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,2,3,0,4,4,"gebiRewfieSdtt17PTW6Zg"
0,3,0,1,2,1,1,2,2,4,0,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,2,2,0,4,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,0,0,3,2,"gebiRewfieSdtt17PTW6Zg"
2,5,2,1,3,1,3,2,3,5,-2,"gebiRewfieSdtt17PTW6Zg"
0,3,1,1,1,1,0,0,2,4,0,"gebiRewfieSdtt17PTW6Zg"
3,2,1,2,1,1,0,3,2,4,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,2,0,2,3,"gebiRewfieSdtt17PTW6Zg"
0,8,0,0,7,0,3,6,1,10,5,"gebiRewfieSdtt17PTW6Zg"
2,2,0,2,1,1,2,1,2,2,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,0,1,1,0,2,3,"gebiRewfieSdtt17PTW6Zg"
2,4,2,2,2,1,0,3,4,5,2,"gebiRewfieSdtt17PTW6Zg"
0,5,0,0,4,0,2,4,0,5,3,"gebiRewfieSdtt17PTW6Zg"
1,0,1,0,0,1,0,0,1,2,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,3,0,7,4,"gebiRewfieSdtt17PTW6Zg"
