"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,1,0,0,4,0,1,3,0,6,6,"gebiRewfieSdtt17PTW6Zg"
1,6,2,1,8,1,2,8,3,11,7,"gebiRewfieSdtt17PTW6Zg"
0,2,1,1,4,1,1,3,0,7,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,0,3,0,6,2,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,7,1,0,6,2,8,13,"gebiRewfieSdtt17PTW6Zg"
1,1,0,1,1,0,1,1,1,3,0,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,7,0,2,4,1,8,11,"gebiRewfieSdtt17PTW6Zg"
1,4,0,0,5,0,1,4,1,5,4,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,1,1,2,0,4,4,"gebiRewfieSdtt17PTW6Zg"
1,3,0,1,3,2,0,3,2,9,8,"gebiRewfieSdtt17PTW6Zg"
0,2,1,1,4,1,1,3,0,7,5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,2,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,1,2,0,1,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,2,0,3,3,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,4,0,1,4,0,5,6,"gebiRewfieSdtt17PTW6Zg"
2,2,1,2,3,4,2,3,4,4,2,"gebiRewfieSdtt17PTW6Zg"
3,5,3,1,7,2,1,7,5,19,7,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,2,1,1,3,1,4,3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,1,6,"gebiRewfieSdtt17PTW6Zg"
5,4,3,3,3,3,4,5,6,5,-3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,1,3,0,5,7,"gebiRewfieSdtt17PTW6Zg"
0,1,1,0,1,0,0,0,1,1,0,"gebiRewfieSdtt17PTW6Zg"
0,0,1,1,1,0,0,2,1,3,2,"gebiRewfieSdtt17PTW6Zg"
1,7,1,1,7,2,2,4,4,10,8,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,1,1,0,2,2,2,-2,"gebiRewfieSdtt17PTW6Zg"
1,3,1,0,5,0,2,4,2,6,6,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,1,1,2,0,3,5,"gebiRewfieSdtt17PTW6Zg"
2,7,2,4,8,2,3,6,4,12,7,"gebiRewfieSdtt17PTW6Zg"
4,6,1,2,5,2,3,9,7,10,5,"gebiRewfieSdtt17PTW6Zg"
0,4,3,4,4,5,3,3,6,10,-2,"gebiRewfieSdtt17PTW6Zg"
