"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
2,3,0,0,6,0,1,5,1,7,7,"gebiRewfieSdtt17PTW6Zg"
2,4,1,1,4,2,1,5,3,6,4,"gebiRewfieSdtt17PTW6Zg"
5,5,7,6,5,6,3,9,16,18,3,"gebiRewfieSdtt17PTW6Zg"
2,4,2,1,4,1,1,5,3,7,8,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,2,0,0,2,0,5,3,"gebiRewfieSdtt17PTW6Zg"
1,11,1,1,10,0,5,9,3,18,16,"gebiRewfieSdtt17PTW6Zg"
1,2,0,2,3,0,0,4,3,8,5,"gebiRewfieSdtt17PTW6Zg"
1,3,0,1,4,1,1,2,1,9,7,"gebiRewfieSdtt17PTW6Zg"
3,7,1,3,6,3,2,4,5,9,6,"gebiRewfieSdtt17PTW6Zg"
2,1,0,1,3,1,0,2,2,3,1,"gebiRewfieSdtt17PTW6Zg"
1,1,0,0,0,0,0,0,1,1,2,"gebiRewfieSdtt17PTW6Zg"
2,4,0,2,4,1,2,4,3,7,7,"gebiRewfieSdtt17PTW6Zg"
2,4,1,1,5,1,2,6,3,9,0,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,1,2,"gebiRewfieSdtt17PTW6Zg"
2,3,1,1,5,1,2,5,2,7,7,"gebiRewfieSdtt17PTW6Zg"
4,1,1,2,0,2,0,0,5,1,-3,"gebiRewfieSdtt17PTW6Zg"
1,4,0,1,7,1,5,13,1,17,12,"gebiRewfieSdtt17PTW6Zg"
2,2,1,0,2,0,2,2,3,2,1,"gebiRewfieSdtt17PTW6Zg"
