"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
1,1,1,1,2,1,1,2,1,2,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,1,2,0,3,3,"gebiRewfieSdtt17PTW6Zg"
2,2,1,1,1,1,0,1,3,2,-3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,3,0,2,4,1,5,3,"gebiRewfieSdtt17PTW6Zg"
2,6,1,2,6,2,2,9,3,13,5,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,2,0,1,3,1,6,1,"gebiRewfieSdtt17PTW6Zg"
1,0,2,2,1,2,0,1,3,2,0,"gebiRewfieSdtt17PTW6Zg"
1,2,0,0,4,0,1,3,1,6,5,"gebiRewfieSdtt17PTW6Zg"
3,3,2,1,2,0,1,1,3,2,1,"gebiRewfieSdtt17PTW6Zg"
2,2,2,2,2,0,1,3,3,3,-3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,2,0,3,3,"gebiRewfieSdtt17PTW6Zg"
1,1,0,1,2,1,0,2,1,3,4,"gebiRewfieSdtt17PTW6Zg"
0,0,1,0,2,0,1,2,0,4,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,1,4,0,4,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,3,0,0,2,0,4,4,"gebiRewfieSdtt17PTW6Zg"
1,3,1,0,3,1,1,3,1,3,3,"gebiRewfieSdtt17PTW6Zg"
0,2,1,3,4,1,0,4,1,10,5,"gebiRewfieSdtt17PTW6Zg"
4,4,3,3,2,3,1,2,5,5,0,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,3,0,1,3,2,4,5,"gebiRewfieSdtt17PTW6Zg"
2,1,2,3,3,2,1,3,3,4,0,"gebiRewfieSdtt17PTW6Zg"
1,4,0,1,7,1,2,6,1,8,9,"gebiRewfieSdtt17PTW6Zg"
3,1,1,1,3,2,0,4,4,9,8,"gebiRewfieSdtt17PTW6Zg"
2,3,1,3,0,3,0,2,6,5,0,"gebiRewfieSdtt17PTW6Zg"
3,2,2,2,1,2,1,1,3,3,-4,"gebiRewfieSdtt17PTW6Zg"
1,5,0,2,9,3,4,5,3,9,10,"gebiRewfieSdtt17PTW6Zg"
2,7,1,1,11,2,4,7,3,16,11,"gebiRewfieSdtt17PTW6Zg"
0,5,0,1,6,1,2,7,1,8,9,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,0,3,0,8,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,1,0,2,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,0,5,0,5,8,"gebiRewfieSdtt17PTW6Zg"
2,2,7,2,1,3,1,5,12,10,-3,"gebiRewfieSdtt17PTW6Zg"
