"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,2,1,1,2,1,1,2,3,3,3,"gebiRewfieSdtt17PTW6Zg"
0,6,0,0,6,0,1,6,0,9,7,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,2,2,"gebiRewfieSdtt17PTW6Zg"
0,5,0,0,4,1,0,4,2,5,5,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,0,1,1,0,2,1,4,"gebiRewfieSdtt17PTW6Zg"
2,1,0,0,1,0,0,1,2,3,-1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,3,4,"gebiRewfieSdtt17PTW6Zg"
1,6,1,3,7,1,2,6,3,9,8,"gebiRewfieSdtt17PTW6Zg"
8,12,3,4,14,4,7,17,13,28,21,"gebiRewfieSdtt17PTW6Zg"
0,3,0,1,4,0,2,3,0,4,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,2,1,1,4,4,3,"gebiRewfieSdtt17PTW6Zg"
2,3,0,2,2,0,3,2,1,5,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,3,0,3,5,"gebiRewfieSdtt17PTW6Zg"
1,3,0,0,3,0,1,4,2,6,6,"gebiRewfieSdtt17PTW6Zg"
1,4,1,3,5,0,4,6,3,8,10,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,1,4,1,4,1,"gebiRewfieSdtt17PTW6Zg"
2,4,1,3,6,2,3,5,3,11,6,"gebiRewfieSdtt17PTW6Zg"
1,3,0,0,4,1,1,5,2,11,6,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,3,0,3,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,1,1,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,3,0,4,7,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,2,1,2,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,0,0,0,0,0,1,2,"gebiRewfieSdtt17PTW6Zg"
1,5,0,1,4,0,2,3,1,8,2,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,3,1,1,3,2,3,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,1,3,0,6,5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,1,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,2,6,2,7,9,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,2,3,1,2,4,3,3,"gebiRewfieSdtt17PTW6Zg"
2,2,2,2,4,2,0,5,2,8,6,"gebiRewfieSdtt17PTW6Zg"
