"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,0,0,0,1,0,0,1,0,1,6,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,3,1,1,4,4,8,8,"gebiRewfieSdtt17PTW6Zg"
0,5,1,0,7,0,2,7,3,13,12,"gebiRewfieSdtt17PTW6Zg"
1,1,0,1,1,0,2,2,1,2,4,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,4,0,1,4,2,5,7,"gebiRewfieSdtt17PTW6Zg"
0,2,1,1,2,1,0,2,1,3,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,4,0,1,2,0,4,5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,1,0,2,4,"gebiRewfieSdtt17PTW6Zg"
2,3,1,2,3,2,3,2,2,8,8,"gebiRewfieSdtt17PTW6Zg"
1,3,0,1,2,0,1,1,2,4,6,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,3,1,1,2,2,5,5,"gebiRewfieSdtt17PTW6Zg"
1,5,1,1,5,1,1,4,2,7,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,2,0,2,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,1,0,1,1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,0,0,1,2,0,3,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,0,0,2,2,"gebiRewfieSdtt17PTW6Zg"
0,4,1,2,5,4,0,4,4,12,10,"gebiRewfieSdtt17PTW6Zg"
0,0,1,0,0,0,0,1,1,1,1,"gebiRewfieSdtt17PTW6Zg"
0,3,0,1,5,0,0,5,0,5,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,2,0,4,4,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,1,0,0,3,1,7,4,"gebiRewfieSdtt17PTW6Zg"
2,3,2,1,3,2,0,2,3,7,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,2,0,3,5,"gebiRewfieSdtt17PTW6Zg"
2,1,0,1,5,1,1,2,4,5,7,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,5,0,0,4,0,6,5,"gebiRewfieSdtt17PTW6Zg"
2,7,0,3,6,1,1,5,6,12,12,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,1,1,2,0,3,1,0,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,2,1,1,3,2,4,1,"gebiRewfieSdtt17PTW6Zg"
1,0,1,1,2,1,1,2,1,2,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,0,0,0,1,0,2,7,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,0,0,0,1,0,3,0,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,4,1,0,3,4,6,7,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,0,0,1,2,"gebiRewfieSdtt17PTW6Zg"
2,5,0,1,3,1,2,4,2,5,3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,2,4,"gebiRewfieSdtt17PTW6Zg"
2,3,1,3,1,1,2,2,3,2,-2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,2,0,2,3,"gebiRewfieSdtt17PTW6Zg"
1,4,0,0,4,0,2,4,0,4,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,1,4,0,5,7,"gebiRewfieSdtt17PTW6Zg"
2,1,2,2,0,2,0,2,5,6,-1,"gebiRewfieSdtt17PTW6Zg"
0,3,0,1,2,1,1,2,1,5,5,"gebiRewfieSdtt17PTW6Zg"
2,4,1,1,4,2,1,4,2,5,-1,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,2,1,1,2,1,2,0,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,0,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,0,0,1,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,0,3,0,4,4,"gebiRewfieSdtt17PTW6Zg"
1,4,1,1,7,3,3,6,4,8,1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,0,0,1,0,3,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,3,0,0,2,1,5,0,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,1,0,4,3,"gebiRewfieSdtt17PTW6Zg"
2,4,1,2,4,2,1,5,3,6,6,"gebiRewfieSdtt17PTW6Zg"
1,1,0,0,4,0,1,2,0,5,4,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,6,0,3,4,1,9,11,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,5,2,1,4,2,9,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,2,0,0,2,2,3,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,3,1,-1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,3,0,1,3,0,6,6,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,1,2,0,7,7,"gebiRewfieSdtt17PTW6Zg"
1,4,1,1,5,3,1,7,5,11,5,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,0,0,1,1,1,4,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,2,0,1,4,1,5,5,"gebiRewfieSdtt17PTW6Zg"
0,0,1,0,1,0,0,2,2,2,0,"gebiRewfieSdtt17PTW6Zg"
1,1,0,0,3,1,1,1,1,5,7,"gebiRewfieSdtt17PTW6Zg"
1,8,0,3,6,1,2,5,3,11,12,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,1,1,2,2,"gebiRewfieSdtt17PTW6Zg"
1,2,1,2,3,1,1,2,1,4,4,"gebiRewfieSdtt17PTW6Zg"
1,5,1,1,9,2,2,7,5,13,11,"gebiRewfieSdtt17PTW6Zg"
0,8,0,0,6,1,2,5,2,7,6,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,4,0,1,2,0,5,11,"gebiRewfieSdtt17PTW6Zg"
1,3,0,0,5,0,3,3,2,6,3,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,3,1,1,3,3,5,5,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,6,0,1,6,0,8,8,"gebiRewfieSdtt17PTW6Zg"
1,2,0,3,4,1,2,3,3,6,5,"gebiRewfieSdtt17PTW6Zg"
0,8,1,0,6,0,3,4,6,7,10,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,2,2,0,3,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,0,1,0,4,5,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,1,1,0,1,1,1,3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,1,0,1,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,0,0,1,3,"gebiRewfieSdtt17PTW6Zg"
2,2,2,1,5,1,2,4,4,4,2,"gebiRewfieSdtt17PTW6Zg"
1,2,0,2,4,1,1,3,3,6,7,"gebiRewfieSdtt17PTW6Zg"
0,2,1,1,4,1,3,3,3,5,1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,0,2,1,3,5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,2,0,2,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,0,0,0,0,0,1,4,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,2,1,1,1,1,3,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,0,1,0,2,1,"gebiRewfieSdtt17PTW6Zg"
1,2,1,2,2,2,0,3,2,4,5,"gebiRewfieSdtt17PTW6Zg"
2,3,3,1,4,1,1,5,4,7,-1,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,5,0,2,4,0,10,11,"gebiRewfieSdtt17PTW6Zg"
1,3,1,2,5,2,2,5,2,10,12,"gebiRewfieSdtt17PTW6Zg"
0,3,0,2,2,1,0,2,2,6,7,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,0,1,2,1,3,7,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,2,1,1,2,1,2,2,"gebiRewfieSdtt17PTW6Zg"
0,6,0,0,4,0,3,6,3,7,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,1,2,0,4,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,1,0,2,3,"gebiRewfieSdtt17PTW6Zg"
0,1,1,0,2,0,1,3,0,3,8,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,0,1,2,5,"gebiRewfieSdtt17PTW6Zg"
2,3,2,1,2,2,1,2,5,5,-7,"gebiRewfieSdtt17PTW6Zg"
0,5,0,0,8,1,1,6,2,9,10,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,1,3,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,2,1,1,2,0,2,7,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,4,0,1,3,0,5,7,"gebiRewfieSdtt17PTW6Zg"
0,1,1,0,2,0,1,1,1,3,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,1,1,1,"gebiRewfieSdtt17PTW6Zg"
1,2,0,0,7,0,0,8,4,10,7,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,1,0,0,0,0,5,5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,0,0,2,5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,1,4,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,7,2,2,3,3,9,6,"gebiRewfieSdtt17PTW6Zg"
1,5,1,1,4,1,2,7,2,10,8,"gebiRewfieSdtt17PTW6Zg"
1,4,0,0,4,0,0,1,2,6,9,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,1,0,3,3,"gebiRewfieSdtt17PTW6Zg"
