"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
5,7,2,5,5,3,3,8,12,12,-1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,1,0,2,2,4,0,"gebiRewfieSdtt17PTW6Zg"
5,5,3,3,1,4,3,4,8,6,-9,"gebiRewfieSdtt17PTW6Zg"
3,4,3,4,4,2,1,3,6,8,-6,"gebiRewfieSdtt17PTW6Zg"
1,2,2,2,1,1,1,1,3,1,-2,"gebiRewfieSdtt17PTW6Zg"
1,0,2,1,0,2,1,3,3,2,-4,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,2,0,3,4,"gebiRewfieSdtt17PTW6Zg"
2,1,4,3,5,3,1,6,7,13,4,"gebiRewfieSdtt17PTW6Zg"
1,4,1,2,7,3,2,6,4,11,4,"gebiRewfieSdtt17PTW6Zg"
2,4,3,3,3,1,1,3,5,5,-4,"gebiRewfieSdtt17PTW6Zg"
0,3,1,0,9,1,2,5,2,11,9,"gebiRewfieSdtt17PTW6Zg"
0,5,0,1,5,1,2,5,1,6,1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,1,0,1,3,2,2,"gebiRewfieSdtt17PTW6Zg"
3,5,2,4,3,4,2,4,8,7,-2,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,3,0,2,4,1,6,8,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,1,1,1,1,1,3,1,"gebiRewfieSdtt17PTW6Zg"
1,1,0,1,1,1,0,1,3,2,-1,"gebiRewfieSdtt17PTW6Zg"
7,5,6,7,4,6,3,5,15,11,2,"gebiRewfieSdtt17PTW6Zg"
2,7,2,3,4,2,4,4,5,5,-1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,1,1,1,1,1,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,1,0,1,0,1,2,"gebiRewfieSdtt17PTW6Zg"
6,12,3,5,12,4,7,15,6,19,7,"gebiRewfieSdtt17PTW6Zg"
0,0,1,0,0,0,0,0,1,1,0,"gebiRewfieSdtt17PTW6Zg"
1,2,1,0,3,1,1,1,2,3,1,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,4,1,0,3,1,6,9,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,1,0,6,4,"gebiRewfieSdtt17PTW6Zg"
0,3,1,0,3,0,3,4,0,4,0,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,2,0,1,1,1,4,-1,"gebiRewfieSdtt17PTW6Zg"
1,5,0,1,8,0,1,6,1,10,5,"gebiRewfieSdtt17PTW6Zg"
1,5,0,0,4,1,1,3,4,10,-2,"gebiRewfieSdtt17PTW6Zg"
2,2,1,3,4,1,3,5,5,13,0,"gebiRewfieSdtt17PTW6Zg"
5,3,5,6,2,4,2,2,9,6,-5,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,0,0,0,0,0,1,0,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,1,0,2,3,"gebiRewfieSdtt17PTW6Zg"
2,2,4,1,2,3,2,2,6,5,-4,"gebiRewfieSdtt17PTW6Zg"
0,3,2,1,3,2,2,3,3,5,0,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,0,0,0,2,2,2,-2,"gebiRewfieSdtt17PTW6Zg"
3,5,0,2,5,2,5,5,3,10,2,"gebiRewfieSdtt17PTW6Zg"
