"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
1,1,1,0,4,1,0,2,2,5,3,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,3,0,1,4,0,4,4,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,0,0,1,0,3,1,"gebiRewfieSdtt17PTW6Zg"
1,5,1,1,8,1,5,10,1,15,9,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,1,3,1,3,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,0,3,"gebiRewfieSdtt17PTW6Zg"
1,3,1,2,1,1,1,1,2,2,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,8,1,1,6,1,10,13,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,2,0,4,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,0,3,1,4,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,4,0,1,4,1,6,6,"gebiRewfieSdtt17PTW6Zg"
1,0,0,1,2,1,1,1,2,4,6,"gebiRewfieSdtt17PTW6Zg"
1,7,2,0,7,1,2,6,3,8,7,"gebiRewfieSdtt17PTW6Zg"
2,3,2,2,2,1,2,1,3,3,-2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,2,1,0,0,1,2,7,"gebiRewfieSdtt17PTW6Zg"
1,0,0,0,1,0,0,1,0,2,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,0,2,0,4,6,"gebiRewfieSdtt17PTW6Zg"
1,0,2,2,2,3,1,1,5,6,-1,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,2,1,1,2,1,3,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,2,1,3,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,0,0,0,0,0,0,3,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,3,1,3,4,3,4,2,"gebiRewfieSdtt17PTW6Zg"
0,6,0,0,2,0,1,3,0,4,6,"gebiRewfieSdtt17PTW6Zg"
0,3,0,1,5,0,0,4,1,5,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,0,2,0,6,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,2,0,2,5,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,3,0,2,4,1,4,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,2,0,0,1,0,2,3,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,2,0,1,3,2,4,4,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,3,1,1,3,3,7,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,3,1,1,2,2,6,6,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,2,0,3,3,"gebiRewfieSdtt17PTW6Zg"
1,0,2,2,2,3,1,1,5,6,-1,"gebiRewfieSdtt17PTW6Zg"
2,3,2,2,3,2,1,3,3,5,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,1,1,2,3,3,6,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,2,0,2,3,"gebiRewfieSdtt17PTW6Zg"
1,5,1,0,6,2,3,5,2,11,11,"gebiRewfieSdtt17PTW6Zg"
2,1,1,2,1,2,1,1,2,2,1,"gebiRewfieSdtt17PTW6Zg"
2,7,1,2,4,2,2,3,4,5,5,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,1,0,1,1,3,1,1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,0,1,1,3,9,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,0,0,0,0,1,0,2,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,3,0,1,3,0,4,3,"gebiRewfieSdtt17PTW6Zg"
0,5,0,0,4,0,1,5,1,7,5,"gebiRewfieSdtt17PTW6Zg"
0,4,1,0,2,1,1,2,3,5,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,1,0,1,0,2,3,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,3,0,0,2,1,5,7,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,0,2,0,4,5,"gebiRewfieSdtt17PTW6Zg"
0,4,1,0,5,0,2,5,2,6,6,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,1,2,2,3,6,0,"gebiRewfieSdtt17PTW6Zg"
1,3,0,3,4,0,4,7,2,7,6,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,1,1,0,2,3,"gebiRewfieSdtt17PTW6Zg"
0,0,1,0,2,0,0,1,1,3,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,4,0,0,4,1,5,7,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,3,0,1,3,2,4,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,3,1,1,2,1,4,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,0,1,1,0,2,2,"gebiRewfieSdtt17PTW6Zg"
1,0,1,0,2,2,0,1,5,5,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,0,3,0,8,5,"gebiRewfieSdtt17PTW6Zg"
0,4,0,1,3,1,1,2,1,6,6,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,3,1,2,5,1,5,3,"gebiRewfieSdtt17PTW6Zg"
1,2,1,0,2,1,0,3,1,4,1,"gebiRewfieSdtt17PTW6Zg"
