"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,0,0,0,0,1,0,0,1,1,-1,"gebiRewfieSdtt17PTW6Zg"
2,0,2,2,0,2,0,0,4,1,-2,"gebiRewfieSdtt17PTW6Zg"
3,4,3,5,4,4,0,3,5,5,0,"gebiRewfieSdtt17PTW6Zg"
1,4,1,1,4,3,4,3,5,5,2,"gebiRewfieSdtt17PTW6Zg"
1,5,1,2,2,1,1,4,4,5,4,"gebiRewfieSdtt17PTW6Zg"
1,3,5,1,3,1,1,3,5,8,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,3,1,0,2,0,5,6,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,2,0,2,2,"gebiRewfieSdtt17PTW6Zg"
0,6,0,1,9,1,2,8,2,14,9,"gebiRewfieSdtt17PTW6Zg"
3,11,4,4,7,3,2,8,10,16,4,"gebiRewfieSdtt17PTW6Zg"
0,3,0,1,0,1,0,0,2,0,0,"gebiRewfieSdtt17PTW6Zg"
0,1,3,1,4,1,0,4,2,5,4,"gebiRewfieSdtt17PTW6Zg"
1,3,1,2,3,2,1,4,3,7,0,"gebiRewfieSdtt17PTW6Zg"
