"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
3,0,1,3,0,2,0,2,4,1,-6,"gebiRewfieSdtt17PTW6Zg"
0,5,0,0,6,0,2,5,1,9,6,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,2,1,2,2,"gebiRewfieSdtt17PTW6Zg"
2,6,0,1,7,1,6,9,2,13,11,"gebiRewfieSdtt17PTW6Zg"
1,0,0,0,0,0,0,0,1,0,2,"gebiRewfieSdtt17PTW6Zg"
1,2,1,2,2,1,1,3,2,7,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,4,0,0,3,1,5,5,"gebiRewfieSdtt17PTW6Zg"
0,4,0,4,7,2,3,4,4,8,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,1,0,1,4,"gebiRewfieSdtt17PTW6Zg"
0,1,1,1,2,1,1,2,2,4,6,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,3,0,1,2,1,4,2,"gebiRewfieSdtt17PTW6Zg"
3,5,0,3,4,1,4,7,6,12,7,"gebiRewfieSdtt17PTW6Zg"
1,2,2,3,2,1,2,3,3,3,-4,"gebiRewfieSdtt17PTW6Zg"
1,3,1,0,3,1,3,3,3,5,0,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,1,3,0,3,3,"gebiRewfieSdtt17PTW6Zg"
2,2,2,1,3,2,1,2,2,5,3,"gebiRewfieSdtt17PTW6Zg"
1,0,1,1,1,1,0,2,1,2,-1,"gebiRewfieSdtt17PTW6Zg"
1,8,4,1,8,2,6,9,4,14,7,"gebiRewfieSdtt17PTW6Zg"
0,2,1,2,3,1,0,4,2,6,10,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,4,1,0,2,1,5,0,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,5,1,1,3,3,11,7,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,6,0,2,5,1,9,7,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,1,0,1,1,"gebiRewfieSdtt17PTW6Zg"
