"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
1,1,1,0,2,1,0,2,2,3,2,"gebiRewfieSdtt17PTW6Zg"
1,3,1,0,2,1,2,2,2,5,5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,3,0,0,2,0,4,4,"gebiRewfieSdtt17PTW6Zg"
0,6,0,1,6,0,1,9,0,10,12,"gebiRewfieSdtt17PTW6Zg"
0,5,0,0,5,0,1,5,0,6,6,"gebiRewfieSdtt17PTW6Zg"
0,9,2,3,9,0,2,9,3,16,13,"gebiRewfieSdtt17PTW6Zg"
1,4,1,1,6,3,2,5,5,10,2,"gebiRewfieSdtt17PTW6Zg"
1,4,2,1,1,0,1,1,3,4,2,"gebiRewfieSdtt17PTW6Zg"
0,5,0,1,3,2,1,5,2,9,9,"gebiRewfieSdtt17PTW6Zg"
1,1,0,1,1,1,1,1,3,1,-1,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,3,0,0,2,1,4,3,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,1,0,1,3,0,4,2,"gebiRewfieSdtt17PTW6Zg"
0,5,0,0,4,0,2,5,3,7,3,"gebiRewfieSdtt17PTW6Zg"
1,2,1,0,5,0,2,4,0,6,6,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,3,0,1,4,1,5,7,"gebiRewfieSdtt17PTW6Zg"
9,15,8,8,12,9,9,19,14,36,7,"gebiRewfieSdtt17PTW6Zg"
0,3,0,1,2,0,1,2,1,2,2,"gebiRewfieSdtt17PTW6Zg"
0,2,1,0,6,0,2,6,0,11,8,"gebiRewfieSdtt17PTW6Zg"
0,1,1,0,2,1,2,2,1,3,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,2,3,2,0,2,4,5,2,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,3,0,2,4,0,4,2,"gebiRewfieSdtt17PTW6Zg"
1,2,1,0,4,0,1,6,2,10,2,"gebiRewfieSdtt17PTW6Zg"
2,4,0,0,6,0,4,4,3,11,15,"gebiRewfieSdtt17PTW6Zg"
1,3,2,1,4,2,0,4,7,11,6,"gebiRewfieSdtt17PTW6Zg"
0,7,1,0,8,0,3,8,1,10,14,"gebiRewfieSdtt17PTW6Zg"
1,3,1,2,5,1,3,6,2,8,4,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,2,1,4,4,"gebiRewfieSdtt17PTW6Zg"
1,2,0,0,2,1,1,1,1,1,2,"gebiRewfieSdtt17PTW6Zg"
0,2,1,0,3,0,2,3,0,4,4,"gebiRewfieSdtt17PTW6Zg"
1,5,2,2,3,1,1,2,2,4,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,2,0,1,2,2,2,2,"gebiRewfieSdtt17PTW6Zg"
2,9,1,1,7,2,2,6,4,14,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,0,0,1,1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,2,0,2,1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,4,0,1,2,0,4,4,"gebiRewfieSdtt17PTW6Zg"
0,1,1,0,1,2,1,2,3,5,4,"gebiRewfieSdtt17PTW6Zg"
0,7,0,0,8,0,3,7,4,13,12,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,0,0,1,0,1,3,"gebiRewfieSdtt17PTW6Zg"
0,6,1,2,4,1,3,7,3,9,9,"gebiRewfieSdtt17PTW6Zg"
1,3,0,1,6,0,4,3,1,9,11,"gebiRewfieSdtt17PTW6Zg"
1,2,0,0,5,0,3,7,0,7,7,"gebiRewfieSdtt17PTW6Zg"
3,7,3,4,7,5,5,8,8,9,1,"gebiRewfieSdtt17PTW6Zg"
0,4,2,1,7,1,4,3,4,12,11,"gebiRewfieSdtt17PTW6Zg"
0,4,1,1,5,1,2,3,2,6,6,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,3,1,2,3,2,3,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,0,1,"gebiRewfieSdtt17PTW6Zg"
0,0,1,0,0,0,0,0,1,0,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,3,0,0,2,0,3,3,"gebiRewfieSdtt17PTW6Zg"
3,2,3,4,2,3,1,2,3,4,1,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,5,1,4,4,2,6,3,"gebiRewfieSdtt17PTW6Zg"
2,7,2,3,10,1,3,12,5,21,13,"gebiRewfieSdtt17PTW6Zg"
2,1,2,4,4,3,0,4,3,8,2,"gebiRewfieSdtt17PTW6Zg"
0,1,1,1,3,2,0,4,4,9,8,"gebiRewfieSdtt17PTW6Zg"
0,5,0,1,5,0,4,9,2,12,9,"gebiRewfieSdtt17PTW6Zg"
