"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,3,0,0,1,0,0,1,0,3,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,5,1,2,3,0,5,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,3,0,3,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,2,2,0,2,1,-1,"gebiRewfieSdtt17PTW6Zg"
3,10,3,3,12,2,6,10,4,17,13,"gebiRewfieSdtt17PTW6Zg"
4,3,5,2,2,5,2,2,7,3,-4,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,1,2,0,5,5,"gebiRewfieSdtt17PTW6Zg"
1,6,2,3,3,2,1,4,3,6,7,"gebiRewfieSdtt17PTW6Zg"
1,6,1,1,8,0,1,8,3,11,11,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,0,1,0,0,1,0,-1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,0,2,0,1,1,2,0,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,1,0,2,2,1,3,1,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,6,1,2,5,0,6,7,"gebiRewfieSdtt17PTW6Zg"
0,5,0,0,7,0,1,5,1,10,10,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,2,1,2,1,1,5,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,1,1,2,0,5,5,"gebiRewfieSdtt17PTW6Zg"
1,0,1,0,0,2,0,0,2,0,-1,"gebiRewfieSdtt17PTW6Zg"
0,2,1,0,6,0,0,6,1,9,8,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,5,2,1,6,2,9,5,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,3,1,0,2,1,9,9,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,3,0,2,2,0,6,7,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,2,0,1,2,1,2,-2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,1,0,2,4,"gebiRewfieSdtt17PTW6Zg"
3,14,1,5,8,1,3,11,4,15,14,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,1,0,3,2,4,3,"gebiRewfieSdtt17PTW6Zg"
0,12,3,3,9,2,4,12,8,16,4,"gebiRewfieSdtt17PTW6Zg"
0,1,1,1,1,1,0,1,1,4,7,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,1,1,1,2,2,1,"gebiRewfieSdtt17PTW6Zg"
2,3,2,1,3,4,3,3,5,5,1,"gebiRewfieSdtt17PTW6Zg"
0,5,1,0,3,0,1,3,0,5,3,"gebiRewfieSdtt17PTW6Zg"
1,1,0,2,3,1,2,1,2,6,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,2,1,3,3,"gebiRewfieSdtt17PTW6Zg"
1,2,0,0,2,1,1,1,1,4,4,"gebiRewfieSdtt17PTW6Zg"
2,5,3,3,3,3,1,3,4,5,-1,"gebiRewfieSdtt17PTW6Zg"
0,2,1,0,2,0,1,3,1,4,5,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,5,1,0,4,3,8,6,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,0,-2,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,2,1,2,2,2,3,-2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,1,1,"gebiRewfieSdtt17PTW6Zg"
1,4,1,0,2,1,0,4,2,8,3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,1,0,1,1,1,3,1,"gebiRewfieSdtt17PTW6Zg"
1,3,1,3,4,1,2,3,3,6,5,"gebiRewfieSdtt17PTW6Zg"
3,0,2,1,0,3,0,0,3,0,-1,"gebiRewfieSdtt17PTW6Zg"
1,5,1,2,5,3,2,4,4,8,4,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,0,0,2,1,2,1,"gebiRewfieSdtt17PTW6Zg"
1,3,2,3,2,2,1,1,3,3,1,"gebiRewfieSdtt17PTW6Zg"
