"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,3,0,0,4,0,1,5,0,12,10,"gebiRewfieSdtt17PTW6Zg"
1,3,1,0,6,0,2,4,1,10,8,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,0,2,0,2,4,"gebiRewfieSdtt17PTW6Zg"
1,1,0,0,3,0,0,3,2,5,1,"gebiRewfieSdtt17PTW6Zg"
0,0,1,1,1,0,0,2,1,1,-3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,0,3,0,3,4,"gebiRewfieSdtt17PTW6Zg"
1,2,1,0,2,0,0,3,1,4,1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,1,5,0,5,7,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,5,1,0,2,2,5,9,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,2,0,1,3,"gebiRewfieSdtt17PTW6Zg"
0,3,1,0,3,0,1,2,0,3,3,"gebiRewfieSdtt17PTW6Zg"
1,3,1,0,4,1,2,4,1,5,6,"gebiRewfieSdtt17PTW6Zg"
3,2,1,2,2,2,1,4,4,4,1,"gebiRewfieSdtt17PTW6Zg"
1,0,2,3,1,1,1,2,5,2,-2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,1,5,0,5,7,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,1,0,3,3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,2,2,1,0,1,2,3,3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,3,0,0,1,1,3,4,"gebiRewfieSdtt17PTW6Zg"
2,1,1,1,1,2,1,0,2,2,1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,2,0,2,5,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,1,1,4,1,6,8,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,4,0,2,3,1,6,6,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,0,3,"gebiRewfieSdtt17PTW6Zg"
0,3,0,1,5,1,2,4,2,5,4,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,3,1,2,4,1,9,7,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,0,0,2,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,2,1,4,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,3,0,2,5,"gebiRewfieSdtt17PTW6Zg"
2,1,1,0,2,0,0,2,1,4,3,"gebiRewfieSdtt17PTW6Zg"
2,1,0,1,1,0,1,1,2,2,4,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,4,2,1,6,2,10,6,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,0,1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,2,2,0,3,1,"gebiRewfieSdtt17PTW6Zg"
0,4,1,0,4,1,2,3,2,9,8,"gebiRewfieSdtt17PTW6Zg"
0,2,1,0,3,0,0,7,2,11,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,0,3,0,3,5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,1,0,2,5,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,1,1,1,1,1,2,2,"gebiRewfieSdtt17PTW6Zg"
1,6,1,1,5,1,1,4,5,9,7,"gebiRewfieSdtt17PTW6Zg"
