"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,3,0,0,1,0,0,2,0,7,6,"gebiRewfieSdtt17PTW6Zg"
0,4,1,0,7,0,2,9,1,10,8,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,0,1,0,1,3,0,-2,"gebiRewfieSdtt17PTW6Zg"
0,2,2,2,3,0,1,3,1,4,5,"gebiRewfieSdtt17PTW6Zg"
4,7,3,3,5,0,2,7,4,9,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,1,2,0,3,6,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,1,3,0,4,6,"gebiRewfieSdtt17PTW6Zg"
1,1,1,2,3,1,2,2,2,3,3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,2,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,2,0,2,3,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,4,1,2,7,0,8,4,"gebiRewfieSdtt17PTW6Zg"
0,4,1,0,10,0,3,9,4,12,9,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,2,1,2,1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,2,3,0,3,3,1,6,5,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,0,1,1,1,4,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,0,0,2,5,"gebiRewfieSdtt17PTW6Zg"
2,2,1,2,1,1,0,1,3,1,4,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,5,1,2,4,2,8,7,"gebiRewfieSdtt17PTW6Zg"
2,3,2,1,1,2,0,2,3,4,-2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,4,0,1,4,0,5,4,"gebiRewfieSdtt17PTW6Zg"
1,3,1,3,6,1,3,2,3,7,4,"gebiRewfieSdtt17PTW6Zg"
0,5,0,1,6,0,2,5,0,12,11,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,5,0,1,3,1,6,6,"gebiRewfieSdtt17PTW6Zg"
1,2,1,2,5,1,3,3,3,10,8,"gebiRewfieSdtt17PTW6Zg"
1,4,0,1,5,1,0,5,3,9,12,"gebiRewfieSdtt17PTW6Zg"
1,5,1,1,9,1,1,7,1,14,12,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,4,1,1,3,1,4,3,"gebiRewfieSdtt17PTW6Zg"
1,8,1,1,6,0,1,7,2,8,8,"gebiRewfieSdtt17PTW6Zg"
2,5,0,1,5,1,1,5,3,7,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,1,0,1,0,2,3,"gebiRewfieSdtt17PTW6Zg"
2,0,2,1,0,1,0,1,2,1,1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,3,1,4,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,1,0,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,1,0,3,1,"gebiRewfieSdtt17PTW6Zg"
1,2,1,0,3,1,0,3,1,3,0,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,1,0,1,2,2,3,"gebiRewfieSdtt17PTW6Zg"
2,3,0,2,7,0,3,5,3,7,5,"gebiRewfieSdtt17PTW6Zg"
1,4,2,1,4,2,3,4,3,10,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,2,0,3,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,2,0,1,1,2,3,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,2,0,3,4,"gebiRewfieSdtt17PTW6Zg"
1,7,1,0,5,1,3,6,2,7,4,"gebiRewfieSdtt17PTW6Zg"
2,12,3,7,16,2,7,15,6,28,17,"gebiRewfieSdtt17PTW6Zg"
0,2,1,0,2,0,0,3,1,3,4,"gebiRewfieSdtt17PTW6Zg"
2,2,1,1,2,1,1,1,2,6,6,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,0,0,1,0,1,2,1,"gebiRewfieSdtt17PTW6Zg"
2,3,1,1,3,0,2,3,3,5,1,"gebiRewfieSdtt17PTW6Zg"
1,2,1,2,3,1,1,2,2,6,7,"gebiRewfieSdtt17PTW6Zg"
0,1,1,0,2,0,0,1,1,2,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,0,0,1,0,3,5,"gebiRewfieSdtt17PTW6Zg"
1,1,0,2,0,0,2,3,3,3,5,"gebiRewfieSdtt17PTW6Zg"
0,4,0,1,4,1,3,7,1,6,4,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,2,0,0,3,2,5,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,2,1,1,2,2,"gebiRewfieSdtt17PTW6Zg"
1,4,1,2,6,1,3,5,5,11,6,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,1,1,2,0,5,5,"gebiRewfieSdtt17PTW6Zg"
1,8,2,3,10,3,3,10,3,17,10,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,1,3,0,3,2,"gebiRewfieSdtt17PTW6Zg"
1,0,1,1,2,2,0,3,2,3,5,"gebiRewfieSdtt17PTW6Zg"
1,5,0,1,9,2,4,7,4,12,8,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,2,1,4,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,1,1,0,1,1,3,"gebiRewfieSdtt17PTW6Zg"
1,1,0,0,2,0,1,1,2,3,4,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,0,1,1,0,1,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,1,1,1,2,1,4,5,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,1,4,2,3,7,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,2,1,1,1,3,6,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,1,2,0,4,5,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,5,1,1,5,2,6,8,"gebiRewfieSdtt17PTW6Zg"
1,4,1,1,6,0,4,4,4,8,2,"gebiRewfieSdtt17PTW6Zg"
0,6,0,0,5,0,0,5,2,8,11,"gebiRewfieSdtt17PTW6Zg"
