"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,3,0,1,6,0,2,5,0,8,8,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,1,1,0,0,1,3,0,"gebiRewfieSdtt17PTW6Zg"
2,2,0,1,2,0,0,1,1,5,1,"gebiRewfieSdtt17PTW6Zg"
2,1,2,1,1,1,2,1,2,3,3,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,4,0,1,4,0,4,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,1,0,0,3,0,5,5,"gebiRewfieSdtt17PTW6Zg"
1,0,1,1,2,1,0,1,1,2,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,1,0,3,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,2,3,0,1,1,0,3,4,"gebiRewfieSdtt17PTW6Zg"
1,1,1,2,1,2,0,1,2,3,-4,"gebiRewfieSdtt17PTW6Zg"
1,0,1,1,1,1,0,1,2,2,0,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,1,0,2,3,0,4,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,6,2,1,5,1,10,9,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,1,2,2,2,3,4,-2,"gebiRewfieSdtt17PTW6Zg"
2,2,2,3,1,3,0,1,5,2,-3,"gebiRewfieSdtt17PTW6Zg"
1,3,0,0,3,1,1,2,0,4,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,1,1,3,0,3,2,"gebiRewfieSdtt17PTW6Zg"
1,3,0,0,5,1,1,5,3,8,5,"gebiRewfieSdtt17PTW6Zg"
2,3,2,3,4,2,1,6,3,6,0,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,1,4,0,5,3,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,4,0,3,4,1,6,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,5,0,0,2,0,5,5,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,1,0,1,1,0,2,0,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,1,3,5,"gebiRewfieSdtt17PTW6Zg"
3,3,2,3,1,2,2,3,3,3,-1,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,6,2,1,6,2,9,9,"gebiRewfieSdtt17PTW6Zg"
1,6,0,3,10,2,4,9,3,12,8,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,2,1,2,2,"gebiRewfieSdtt17PTW6Zg"
2,1,1,0,1,0,1,1,2,5,5,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,1,0,1,1,2,2,0,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,3,0,0,3,1,5,8,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,3,1,2,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,4,1,2,4,1,7,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,1,1,3,3,"gebiRewfieSdtt17PTW6Zg"
1,1,0,1,1,0,1,1,2,5,-2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,3,0,3,5,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,4,0,1,4,1,4,4,"gebiRewfieSdtt17PTW6Zg"
2,2,2,1,2,4,0,2,6,5,-1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,4,0,0,1,0,6,6,"gebiRewfieSdtt17PTW6Zg"
1,5,0,1,6,1,2,6,1,8,5,"gebiRewfieSdtt17PTW6Zg"
1,1,2,1,0,0,1,0,2,0,-3,"gebiRewfieSdtt17PTW6Zg"
2,0,2,1,0,2,0,1,5,1,-5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,0,0,0,0,0,2,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,0,2,0,4,5,"gebiRewfieSdtt17PTW6Zg"
2,0,1,1,1,1,0,1,2,2,2,"gebiRewfieSdtt17PTW6Zg"
2,5,1,1,6,1,2,7,2,10,5,"gebiRewfieSdtt17PTW6Zg"
1,4,0,0,4,1,3,5,1,9,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,1,0,1,0,"gebiRewfieSdtt17PTW6Zg"
0,4,0,2,2,1,1,3,3,6,0,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,1,1,0,2,4,5,-4,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,2,1,1,2,1,5,2,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,3,1,1,3,1,5,4,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,2,0,1,2,1,3,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,1,0,2,3,"gebiRewfieSdtt17PTW6Zg"
1,3,1,3,5,2,1,5,0,10,6,"gebiRewfieSdtt17PTW6Zg"
1,2,5,2,1,3,1,1,5,5,-4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,2,1,0,3,1,4,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,1,1,2,3,3,3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,2,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,3,0,0,1,1,3,3,"gebiRewfieSdtt17PTW6Zg"
0,3,1,2,4,0,2,2,4,10,2,"gebiRewfieSdtt17PTW6Zg"
3,3,2,3,3,2,1,4,4,3,-3,"gebiRewfieSdtt17PTW6Zg"
0,4,0,1,4,1,3,3,1,5,8,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,3,2,"gebiRewfieSdtt17PTW6Zg"
3,2,3,3,5,5,2,2,5,8,2,"gebiRewfieSdtt17PTW6Zg"
2,2,2,3,2,2,1,3,3,5,1,"gebiRewfieSdtt17PTW6Zg"
2,0,3,1,1,1,0,2,5,1,-2,"gebiRewfieSdtt17PTW6Zg"
3,3,5,3,4,4,1,3,8,8,-6,"gebiRewfieSdtt17PTW6Zg"
2,3,2,1,1,1,1,1,3,2,-2,"gebiRewfieSdtt17PTW6Zg"
1,3,0,1,1,0,2,1,1,1,1,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,2,0,0,2,0,6,7,"gebiRewfieSdtt17PTW6Zg"
1,1,1,2,1,2,0,1,1,3,-1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,2,1,3,2,"gebiRewfieSdtt17PTW6Zg"
2,2,2,1,2,3,1,3,3,4,-1,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,5,1,1,4,1,7,2,"gebiRewfieSdtt17PTW6Zg"
0,7,0,0,7,0,3,4,1,12,4,"gebiRewfieSdtt17PTW6Zg"
1,2,1,0,4,1,2,2,1,4,1,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,2,0,0,2,0,6,7,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,3,0,2,4,1,5,4,"gebiRewfieSdtt17PTW6Zg"
