"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
1,1,1,1,2,1,0,1,1,3,5,"gebiRewfieSdtt17PTW6Zg"
1,0,2,1,1,3,0,1,3,1,-2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,1,1,2,1,2,2,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,3,1,1,4,1,3,-1,"gebiRewfieSdtt17PTW6Zg"
1,1,1,2,1,1,1,0,2,1,1,"gebiRewfieSdtt17PTW6Zg"
2,1,0,1,2,1,1,2,1,4,0,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,1,2,0,3,4,"gebiRewfieSdtt17PTW6Zg"
0,3,1,1,2,2,0,4,3,10,7,"gebiRewfieSdtt17PTW6Zg"
2,6,1,1,6,0,3,6,3,11,9,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,3,0,0,3,1,5,3,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,0,3,1,0,4,2,0,"gebiRewfieSdtt17PTW6Zg"
1,2,1,2,1,2,0,3,3,4,0,"gebiRewfieSdtt17PTW6Zg"
