,1-Gram,Frequency,Percent Total bad 1-Grams,2-Gram,Frequency,Percent Total bad 2-Grams,3-Gram,Frequency,Percent Total bad 3-Grams
0,"('like',)",17.0,0.019813519813519812,"('high', 'hopes')",3.0,0.003500583430571762,"('still', 'high', 'hopes')",2,0.002336448598130841
1,"('tasted',)",10.0,0.011655011655011656,"('wanted', 'like')",3.0,0.003500583430571762,"('really', 'wanted', 'like')",2,0.002336448598130841
2,"('sashimi',)",9.0,0.01048951048951049,"('tasted', 'like')",3.0,0.003500583430571762,"('quite', 'possibly', 'worst')",1,0.0011682242990654205
3,"('roll',)",7.0,0.008158508158508158,"('lollipop', 'roll')",2.0,0.002333722287047841,"('like', 'finding', 'good')",1,0.0011682242990654205
4,"('will',)",7.0,0.008158508158508158,"('cured', 'mackeral')",2.0,0.002333722287047841,"('thats', 'fine', 'review')",1,0.0011682242990654205
5,"('reviews',)",7.0,0.008158508158508158,"('really', 'wanted')",2.0,0.002333722287047841,"('fine', 'review', 'people')",1,0.0011682242990654205
6,"('back',)",6.0,0.006993006993006993,"('seems', 'like')",2.0,0.002333722287047841,"('review', 'people', 'real')",1,0.0011682242990654205
7,"('really',)",6.0,0.006993006993006993,"('teriyaki', 'chicken')",2.0,0.002333722287047841,"('people', 'real', 'japanese')",1,0.0011682242990654205
8,"('good',)",6.0,0.006993006993006993,"('squid', 'salad')",2.0,0.002333722287047841,"('real', 'japanese', 'sorry')",1,0.0011682242990654205
9,"('people',)",6.0,0.006993006993006993,"('behind', 'bar')",2.0,0.002333722287047841,"('japanese', 'sorry', 'charlie')",1,0.0011682242990654205
10,"('ordered',)",6.0,0.006993006993006993,"('still', 'high')",2.0,0.002333722287047841,"('sorry', 'charlie', 'ugh')",1,0.0011682242990654205
11,"('great',)",6.0,0.006993006993006993,"('tempura', 'dinner')",2.0,0.002333722287047841,"('charlie', 'ugh', 'really')",1,0.0011682242990654205
12,"('dry',)",6.0,0.006993006993006993,"('reviews', 'decided')",2.0,0.002333722287047841,"('ugh', 'really', 'wanted')",1,0.0011682242990654205
13,"('ever',)",6.0,0.006993006993006993,"('clean', 'ambiance')",2.0,0.002333722287047841,"('wanted', 'like', 'finding')",1,0.0011682242990654205
14,"('mackeral',)",5.0,0.005827505827505828,"('super', 'crunchy')",2.0,0.002333722287047841,"('finding', 'good', 'straight')",1,0.0011682242990654205
15,"('charlies',)",5.0,0.005827505827505828,"('based', 'reviews')",2.0,0.002333722287047841,"('sauce', 'people', 'thats')",1,0.0011682242990654205
16,"('review',)",5.0,0.005827505827505828,"('dry', 'dry')",2.0,0.002333722287047841,"('good', 'straight', 'hardi')",1,0.0011682242990654205
17,"('go',)",5.0,0.005827505827505828,"('going', 'back')",2.0,0.002333722287047841,"('straight', 'hardi', 'tried')",1,0.0011682242990654205
18,"('ramen',)",5.0,0.005827505827505828,"('tasted', 'good')",2.0,0.002333722287047841,"('hardi', 'tried', '3')",1,0.0011682242990654205
19,"('salmon',)",5.0,0.005827505827505828,"('dining', 'experience')",2.0,0.002333722287047841,"('tried', '3', 'different')",1,0.0011682242990654205
20,"('ive',)",4.0,0.004662004662004662,"('dont', 'get')",2.0,0.002333722287047841,"('3', 'different', 'super')",1,0.0011682242990654205
21,"('still',)",4.0,0.004662004662004662,"('sashimi', 'lover')",2.0,0.002333722287047841,"('different', 'super', 'crunchy')",1,0.0011682242990654205
22,"('sure',)",4.0,0.004662004662004662,"('hardi', 'tried')",1.0,0.0011668611435239206,"('super', 'crunchy', 'yellowtail')",1,0.0011682242990654205
23,"('little',)",4.0,0.004662004662004662,"('real', 'japanese')",1.0,0.0011668611435239206,"('crunchy', 'yellowtail', 'tuna')",1,0.0011682242990654205
24,"('worst',)",4.0,0.004662004662004662,"('japanese', 'sorry')",1.0,0.0011668611435239206,"('yellowtail', 'tuna', 'none')",1,0.0011682242990654205
25,"('cooked',)",4.0,0.004662004662004662,"('sorry', 'charlie')",1.0,0.0011668611435239206,"('tuna', 'none', 'tasted')",1,0.0011682242990654205
26,"('went',)",4.0,0.004662004662004662,"('charlie', 'ugh')",1.0,0.0011668611435239206,"('people', 'thats', 'fine')",1,0.0011682242990654205
27,"('chicken',)",4.0,0.004662004662004662,"('ugh', 'really')",1.0,0.0011668611435239206,"('covererd', 'sauce', 'people')",1,0.0011682242990654205
28,"('wanted',)",4.0,0.004662004662004662,"('different', 'super')",1.0,0.0011668611435239206,"('tasted', 'good', 'pulled')",1,0.0011682242990654205
29,"('sauce',)",4.0,0.004662004662004662,"('straight', 'hardi')",1.0,0.0011668611435239206,"('fantastic', 'sell', 'plate')",1,0.0011682242990654205
