,1-Gram,Frequency,Percent Total 1-Grams,2-Gram,Frequency,Percent Total 2-Grams,3-Gram,Frequency,Percent Total 3-Grams
43,"('runs',)",1.0,0.004273504273504274,"('ever', 'will')",1.0,0.004291845493562232,"('disgusting', 'ive', 'ever')",1,0.004310344827586207
44,"('12',)",1.0,0.004273504273504274,"('never', 'come')",1.0,0.004291845493562232,"('ive', 'ever', 'will')",1,0.004310344827586207
45,"('minutes',)",1.0,0.004273504273504274,"('worst', 'tucson')",1.0,0.004291845493562232,"('ever', 'will', 'never')",1,0.004310344827586207
46,"('eating',)",1.0,0.004273504273504274,"('come', 'back')",1.0,0.004291845493562232,"('will', 'never', 'come')",1,0.004310344827586207
47,"('ive',)",1.0,0.004273504273504274,"('back', 'basic')",1.0,0.004291845493562232,"('never', 'come', 'back')",1,0.004310344827586207
48,"('highly',)",1.0,0.004273504273504274,"('basic', 'bad')",1.0,0.004291845493562232,"('come', 'back', 'basic')",1,0.004310344827586207
49,"('ever',)",1.0,0.004273504273504274,"('bad', 'favorite')",1.0,0.004291845493562232,"('back', 'basic', 'bad')",1,0.004310344827586207
50,"('back',)",1.0,0.004273504273504274,"('favorite', 'tucson')",1.0,0.004291845493562232,"('basic', 'bad', 'favorite')",1,0.004310344827586207
51,"('door',)",1.0,0.004273504273504274,"('tucson', 'found')",1.0,0.004291845493562232,"('bad', 'favorite', 'tucson')",1,0.004310344827586207
52,"('favorite',)",1.0,0.004273504273504274,"('found', 'bomb')",1.0,0.004291845493562232,"('favorite', 'tucson', 'found')",1,0.004310344827586207
53,"('found',)",1.0,0.004273504273504274,"('bomb', 'excellent')",1.0,0.004291845493562232,"('tucson', 'found', 'bomb')",1,0.004310344827586207
54,"('excellent',)",1.0,0.004273504273504274,"('excellent', 'drinks')",1.0,0.004291845493562232,"('found', 'bomb', 'excellent')",1,0.004310344827586207
55,"('wonderful',)",1.0,0.004273504273504274,"('drinks', 'wonderful')",1.0,0.004291845493562232,"('bomb', 'excellent', 'drinks')",1,0.004310344827586207
56,"('basic',)",1.0,0.004273504273504274,"('wonderful', 'service')",1.0,0.004291845493562232,"('excellent', 'drinks', 'wonderful')",1,0.004310344827586207
57,"('servers',)",1.0,0.004273504273504274,"('possibly', 'worst')",1.0,0.004291845493562232,"('worst', 'tucson', 'manager')",1,0.004310344827586207
58,"('dash',)",1.0,0.004273504273504274,"('manager', 'extremely')",1.0,0.004291845493562232,"('tucson', 'manager', 'extremely')",1,0.004310344827586207
59,"('cool',)",1.0,0.004273504273504274,"('tucson', 'manager')",1.0,0.004291845493562232,"('manager', 'extremely', 'rude')",1,0.004310344827586207
60,"('environment',)",1.0,0.004273504273504274,"('night', 'really')",1.0,0.004291845493562232,"('sake', 'bomb', 'great')",1,0.004310344827586207
61,"('amy',)",1.0,0.004273504273504274,"('great', 'service')",1.0,0.004291845493562232,"('great', 'service', 'friendly')",1,0.004310344827586207
62,"('ask',)",1.0,0.004273504273504274,"('service', 'friendly')",1.0,0.004291845493562232,"('service', 'friendly', 'environment')",1,0.004310344827586207
63,"('give',)",1.0,0.004273504273504274,"('friendly', 'environment')",1.0,0.004291845493562232,"('friendly', 'environment', 'amy')",1,0.004310344827586207
64,"('huge',)",1.0,0.004273504273504274,"('environment', 'amy')",1.0,0.004291845493562232,"('environment', 'amy', 'awesome')",1,0.004310344827586207
65,"('tip',)",1.0,0.004273504273504274,"('amy', 'awesome')",1.0,0.004291845493562232,"('amy', 'awesome', 'ask')",1,0.004310344827586207
66,"('made',)",1.0,0.004273504273504274,"('awesome', 'ask')",1.0,0.004291845493562232,"('awesome', 'ask', 'give')",1,0.004310344827586207
67,"('chill',)",1.0,0.004273504273504274,"('ask', 'give')",1.0,0.004291845493562232,"('ask', 'give', 'huge')",1,0.004310344827586207
68,"('recommend',)",1.0,0.004273504273504274,"('give', 'huge')",1.0,0.004291845493562232,"('give', 'huge', 'tip')",1,0.004310344827586207
69,"('5',)",1.0,0.004273504273504274,"('huge', 'tip')",1.0,0.004291845493562232,"('huge', 'tip', 'made')",1,0.004310344827586207
70,"('kirin',)",1.0,0.004273504273504274,"('tip', 'made')",1.0,0.004291845493562232,"('tip', 'made', 'night')",1,0.004310344827586207
71,"('beer',)",1.0,0.004273504273504274,"('made', 'night')",1.0,0.004291845493562232,"('made', 'night', 'really')",1,0.004310344827586207
72,"('ordered',)",1.0,0.004273504273504274,"('really', 'cool')",1.0,0.004291845493562232,"('night', 'really', 'cool')",1,0.004310344827586207
73,"('online',)",1.0,0.004273504273504274,"('sake', 'bomb')",1.0,0.004291845493562232,"('really', 'cool', 'chill')",1,0.004310344827586207
74,"('wings',)",1.0,0.004273504273504274,"('cool', 'chill')",1.0,0.004291845493562232,"('cool', 'chill', '5')",1,0.004310344827586207
75,"('priced',)",1.0,0.004273504273504274,"('chill', '5')",1.0,0.004291845493562232,"('chill', '5', 'sake')",1,0.004310344827586207
76,"('friendly',)",1.0,0.004273504273504274,"('5', 'sake')",1.0,0.004291845493562232,"('5', 'sake', 'kirin')",1,0.004310344827586207
77,"('sucks',)",1.0,0.004273504273504274,"('sake', 'kirin')",1.0,0.004291845493562232,"('sake', 'kirin', 'beer')",1,0.004310344827586207
78,"('least',)",1.0,0.004273504273504274,"('kirin', 'beer')",1.0,0.004291845493562232,"('kirin', 'beer', 'really')",1,0.004310344827586207
79,"('extremely',)",1.0,0.004273504273504274,"('beer', 'really')",1.0,0.004291845493562232,"('beer', 'really', 'good')",1,0.004310344827586207
80,"('week',)",1.0,0.004273504273504274,"('good', 'really')",1.0,0.004291845493562232,"('really', 'good', 'really')",1,0.004310344827586207
81,"('horrible',)",1.0,0.004273504273504274,"('good', 'ordered')",1.0,0.004291845493562232,"('good', 'really', 'good')",1,0.004310344827586207
82,"('took',)",1.0,0.004273504273504274,"('ordered', 'online')",1.0,0.004291845493562232,"('really', 'good', 'ordered')",1,0.004310344827586207
83,"('get',)",1.0,0.004273504273504274,"('online', 'wings')",1.0,0.004291845493562232,"('good', 'ordered', 'online')",1,0.004310344827586207
84,"('make',)",1.0,0.004273504273504274,"('wings', 'priced')",1.0,0.004291845493562232,"('ordered', 'online', 'wings')",1,0.004310344827586207
85,"('possibly',)",1.0,0.004273504273504274,"('bomb', 'great')",1.0,0.004291845493562232,"('online', 'wings', 'priced')",1,0.004310344827586207
86,"('worst',)",1.0,0.004273504273504274,"('recommend', 'sake')",1.0,0.004291845493562232,"('bomb', 'great', 'service')",1,0.004310344827586207
87,"('return',)",1.0,0.004273504273504274,"('dj', 'loud')",1.0,0.004291845493562232,"('recommend', 'sake', 'bomb')",1,0.004310344827586207
88,"('music',)",1.0,0.004273504273504274,"('win', 'win')",1.0,0.004291845493562232,"('extremely', 'rude', 'will')",1,0.004310344827586207
89,"('spicy',)",1.0,0.004273504273504274,"('extremely', 'rude')",1.0,0.004291845493562232,"('dont', 'recommend', 'sake')",1,0.004310344827586207
90,"('bowl',)",1.0,0.004273504273504274,"('rude', 'will')",1.0,0.004291845493562232,"('rude', 'will', 'return')",1,0.004310344827586207
91,"('waiters',)",1.0,0.004273504273504274,"('will', 'return')",1.0,0.004291845493562232,"('will', 'return', 'spicy')",1,0.004310344827586207
92,"('nice',)",1.0,0.004273504273504274,"('return', 'spicy')",1.0,0.004291845493562232,"('return', 'spicy', 'fuku')",1,0.004310344827586207
93,"('attractive',)",1.0,0.004273504273504274,"('spicy', 'fuku')",1.0,0.004291845493562232,"('spicy', 'fuku', 'bowl')",1,0.004310344827586207
94,"('fantastic',)",1.0,0.004273504273504274,"('fuku', 'bowl')",1.0,0.004291845493562232,"('fuku', 'bowl', 'really')",1,0.004310344827586207
95,"('amazing',)",1.0,0.004273504273504274,"('bowl', 'really')",1.0,0.004291845493562232,"('bowl', 'really', 'good')",1,0.004310344827586207
96,"('specials',)",1.0,0.004273504273504274,"('good', 'waiters')",1.0,0.004291845493562232,"('really', 'good', 'waiters')",1,0.004310344827586207
97,"('packaged',)",1.0,0.004273504273504274,"('waiters', 'nice')",1.0,0.004291845493562232,"('good', 'waiters', 'nice')",1,0.004310344827586207
98,"('tasty',)",1.0,0.004273504273504274,"('nice', 'attractive')",1.0,0.004291845493562232,"('waiters', 'nice', 'attractive')",1,0.004310344827586207
99,"('pass',)",1.0,0.004273504273504274,"('attractive', 'win')",1.0,0.004291845493562232,"('nice', 'attractive', 'win')",1,0.004310344827586207
