,1-Gram,Frequency,Percent Total 1-Grams,2-Gram,Frequency,Percent Total 2-Grams,3-Gram,Frequency,Percent Total 3-Grams
41,"('group',)",2.0,0.006622516556291391,"('fans', 'cheered')",1.0,0.0033222591362126247,"('deal', 'delicious', 'every')",1,0.0033333333333333335
42,"('priority',)",2.0,0.006622516556291391,"('bucs', 'fans')",1.0,0.0033222591362126247,"('great', 'deal', 'delicious')",1,0.0033333333333333335
43,"('new',)",2.0,0.006622516556291391,"('time', 'rewards')",1.0,0.0033222591362126247,"('menu', 'great', 'deal')",1,0.0033333333333333335
44,"('go',)",2.0,0.006622516556291391,"('every', 'time')",1.0,0.0033222591362126247,"('hour', 'menu', 'great')",1,0.0033333333333333335
45,"('vy',)",2.0,0.006622516556291391,"('delicious', 'every')",1.0,0.0033222591362126247,"('happy', 'hour', 'menu')",1,0.0033333333333333335
46,"('special',)",2.0,0.006622516556291391,"('deal', 'delicious')",1.0,0.0033222591362126247,"('35yrs', 'happy', 'hour')",1,0.0033333333333333335
47,"('hour',)",2.0,0.006622516556291391,"('great', 'deal')",1.0,0.0033222591362126247,"('consistently', '35yrs', 'happy')",1,0.0033333333333333335
48,"('flaming',)",1.0,0.0033112582781456954,"('menu', 'great')",1.0,0.0033222591362126247,"('dining', 'consistently', '35yrs')",1,0.0033333333333333335
49,"('cheered',)",1.0,0.0033112582781456954,"('hour', 'menu')",1.0,0.0033222591362126247,"('today', 'dining', 'consistently')",1,0.0033333333333333335
50,"('wildly',)",1.0,0.0033112582781456954,"('35yrs', 'happy')",1.0,0.0033222591362126247,"('experience', 'today', 'dining')",1,0.0033333333333333335
51,"('never',)",1.0,0.0033112582781456954,"('consistently', '35yrs')",1.0,0.0033222591362126247,"('bad', 'experience', 'today')",1,0.0033333333333333335
52,"('bad',)",1.0,0.0033112582781456954,"('dining', 'consistently')",1.0,0.0033222591362126247,"('never', 'bad', 'experience')",1,0.0033333333333333335
53,"('onion',)",1.0,0.0033112582781456954,"('today', 'dining')",1.0,0.0033222591362126247,"('recommend', 'never', 'bad')",1,0.0033333333333333335
54,"('program',)",1.0,0.0033112582781456954,"('experience', 'today')",1.0,0.0033222591362126247,"('10', 'recommend', 'never')",1,0.0033333333333333335
55,"('volcano',)",1.0,0.0033112582781456954,"('bad', 'experience')",1.0,0.0033222591362126247,"('every', 'time', 'rewards')",1,0.0033333333333333335
56,"('fans',)",1.0,0.0033112582781456954,"('never', 'bad')",1.0,0.0033222591362126247,"('rewards', 'program', 'totally')",1,0.0033333333333333335
57,"('flip',)",1.0,0.0033112582781456954,"('recommend', 'never')",1.0,0.0033222591362126247,"('group', 'rowdy', 'bucs')",1,0.0033333333333333335
58,"('shrimps',)",1.0,0.0033112582781456954,"('rewards', 'program')",1.0,0.0033222591362126247,"('program', 'totally', 'worth')",1,0.0033333333333333335
