,1-Gram,Frequency,Percent Total 1-Grams,2-Gram,Frequency,Percent Total 2-Grams,3-Gram,Frequency,Percent Total 3-Grams
43,"('exotic',)",1.0,0.014285714285714285,"('2', 'wine')",1.0,0.014492753623188406,"('daily', '2', 'wine')",1,0.014705882352941176
44,"('hours',)",1.0,0.014285714285714285,"('wine', 'domestic')",1.0,0.014492753623188406,"('2', 'wine', 'domestic')",1,0.014705882352941176
45,"('excellent',)",1.0,0.014285714285714285,"('domestic', 'drafts')",1.0,0.014492753623188406,"('wine', 'domestic', 'drafts')",1,0.014705882352941176
46,"('selection',)",1.0,0.014285714285714285,"('drafts', 'cocktails')",1.0,0.014492753623188406,"('domestic', 'drafts', 'cocktails')",1,0.014705882352941176
47,"('bourbon',)",1.0,0.014285714285714285,"('cocktails', 'mar2021')",1.0,0.014492753623188406,"('drafts', 'cocktails', 'mar2021')",1,0.014705882352941176
48,"('fish',)",1.0,0.014285714285714285,"('mar2021', 'always')",1.0,0.014492753623188406,"('cocktails', 'mar2021', 'always')",1,0.014705882352941176
49,"('need',)",1.0,0.014285714285714285,"('always', 'absolutely')",1.0,0.014492753623188406,"('mar2021', 'always', 'absolutely')",1,0.014705882352941176
50,"('scallops',)",1.0,0.014285714285714285,"('absolutely', 'amazing')",1.0,0.014492753623188406,"('absolutely', 'amazing', 'fresh')",1,0.014705882352941176
51,,,,"('amazing', 'fresh')",1.0,0.014492753623188406,"('need', 'better', 'cleaning')",1,0.014705882352941176
52,,,,"('fresh', 'exotic')",1.0,0.014492753623188406,"('amazing', 'fresh', 'exotic')",1,0.014705882352941176
53,,,,"('exotic', 'great')",1.0,0.014492753623188406,"('fresh', 'exotic', 'great')",1,0.014705882352941176
54,,,,"('great', 'happy')",1.0,0.014492753623188406,"('exotic', 'great', 'happy')",1,0.014705882352941176
55,,,,"('happy', 'hours')",1.0,0.014492753623188406,"('great', 'happy', 'hours')",1,0.014705882352941176
56,,,,"('hours', 'excellent')",1.0,0.014492753623188406,"('happy', 'hours', 'excellent')",1,0.014705882352941176
57,,,,"('excellent', 'selection')",1.0,0.014492753623188406,"('hours', 'excellent', 'selection')",1,0.014705882352941176
58,,,,"('selection', 'bourbon')",1.0,0.014492753623188406,"('excellent', 'selection', 'bourbon')",1,0.014705882352941176
59,,,,"('bourbon', 'good')",1.0,0.014492753623188406,"('selection', 'bourbon', 'good')",1,0.014705882352941176
60,,,,"('good', 'fish')",1.0,0.014492753623188406,"('bourbon', 'good', 'fish')",1,0.014705882352941176
61,,,,"('fish', 'good')",1.0,0.014492753623188406,"('good', 'fish', 'good')",1,0.014705882352941176
62,,,,"('good', 'service')",1.0,0.014492753623188406,"('fish', 'good', 'service')",1,0.014705882352941176
63,,,,"('service', 'tables')",1.0,0.014492753623188406,"('good', 'service', 'tables')",1,0.014705882352941176
64,,,,"('tables', 'need')",1.0,0.014492753623188406,"('service', 'tables', 'need')",1,0.014705882352941176
65,,,,"('10', 'scallops')",1.0,0.014492753623188406,"('tables', 'need', 'better')",1,0.014705882352941176
66,,,,,,,"('10', '10', 'scallops')",1,0.014705882352941176
