,1-Gram,Frequency,Percent Total 1-Grams,2-Gram,Frequency,Percent Total 2-Grams,3-Gram,Frequency,Percent Total 3-Grams
43,"('red',)",1.0,0.013888888888888888,"('snapper', 'gulf')",1,0.014084507042253521,"('snapper', 'gulf', 'shrimp')",1,0.014285714285714285
44,"('snapper',)",1.0,0.013888888888888888,"('fresh', 'red')",1,0.014084507042253521,"('fresh', 'red', 'snapper')",1,0.014285714285714285
45,"('gulf',)",1.0,0.013888888888888888,"('everyone', 'must')",1,0.014084507042253521,"('posted', 'everyone', 'must')",1,0.014285714285714285
46,"('nice',)",1.0,0.013888888888888888,"('105', 'fresh')",1,0.014084507042253521,"('105', 'fresh', 'red')",1,0.014285714285714285
47,"('dinner',)",1.0,0.013888888888888888,"('saturdays', '105')",1,0.014084507042253521,"('saturdays', '105', 'fresh')",1,0.014285714285714285
48,"('love',)",1.0,0.013888888888888888,"('open', 'saturdays')",1,0.014084507042253521,"('open', 'saturdays', '105')",1,0.014285714285714285
49,"('couple',)",1.0,0.013888888888888888,"('dinnerscore', 'open')",1,0.014084507042253521,"('dinnerscore', 'open', 'saturdays')",1,0.014285714285714285
50,"('must',)",1.0,0.013888888888888888,"('shrimp', 'dinnerscore')",1,0.014084507042253521,"('shrimp', 'dinnerscore', 'open')",1,0.014285714285714285
51,"('back',)",1.0,0.013888888888888888,"('grilled', 'shrimp')",1,0.014084507042253521,"('grilled', 'shrimp', 'dinnerscore')",1,0.014285714285714285
52,"('thats',)",1.0,0.013888888888888888,"('fresh', 'friendly')",1,0.014084507042253521,"('fresh', 'friendly', 'disappointed')",1,0.014285714285714285
53,"('cleaning',)",1.0,0.013888888888888888,"('friendly', 'disappointed')",1,0.014084507042253521,"('friendly', 'disappointed', 'couple')",1,0.014285714285714285
54,"('fish',)",1.0,0.013888888888888888,"('disappointed', 'couple')",1,0.014084507042253521,"('disappointed', 'couple', 'employees')",1,0.014285714285714285
55,"('werent',)",1.0,0.013888888888888888,"('couple', 'employees')",1,0.014084507042253521,"('couple', 'employees', 'back')",1,0.014285714285714285
56,"('think',)",1.0,0.013888888888888888,"('employees', 'back')",1,0.014084507042253521,"('employees', 'back', 'thats')",1,0.014285714285714285
57,"('follow',)",1.0,0.013888888888888888,"('back', 'thats')",1,0.014084507042253521,"('back', 'thats', 'cleaning')",1,0.014285714285714285
58,"('mandate',)",1.0,0.013888888888888888,"('thats', 'cleaning')",1,0.014084507042253521,"('thats', 'cleaning', 'fish')",1,0.014285714285714285
59,"('rule',)",1.0,0.013888888888888888,"('cleaning', 'fish')",1,0.014084507042253521,"('cleaning', 'fish', 'werent')",1,0.014285714285714285
60,"('steaks',)",1.0,0.013888888888888888,"('fish', 'werent')",1,0.014084507042253521,"('fish', 'werent', 'wearing')",1,0.014285714285714285
61,"('everyone',)",1.0,0.013888888888888888,"('werent', 'wearing')",1,0.014084507042253521,"('werent', 'wearing', 'masks')",1,0.014285714285714285
62,"('helpful',)",1.0,0.013888888888888888,"('masks', 'think')",1,0.014084507042253521,"('wearing', 'masks', 'think')",1,0.014285714285714285
63,,,,"('think', 'follow')",1,0.014084507042253521,"('masks', 'think', 'follow')",1,0.014285714285714285
64,,,,"('follow', 'mask')",1,0.014084507042253521,"('think', 'follow', 'mask')",1,0.014285714285714285
65,,,,"('mask', 'mandate')",1,0.014084507042253521,"('follow', 'mask', 'mandate')",1,0.014285714285714285
66,,,,"('mandate', 'rule')",1,0.014084507042253521,"('mask', 'mandate', 'rule')",1,0.014285714285714285
67,,,,"('rule', 'posted')",1,0.014084507042253521,"('mandate', 'rule', 'posted')",1,0.014285714285714285
68,,,,"('posted', 'everyone')",1,0.014084507042253521,"('rule', 'posted', 'everyone')",1,0.014285714285714285
69,,,,"('tremendously', 'helpful')",1,0.014084507042253521,"('people', 'tremendously', 'helpful')",1,0.014285714285714285
