,1-Gram,Frequency,Percent Total 1-Grams,2-Gram,Frequency,Percent Total 2-Grams,3-Gram,Frequency,Percent Total 3-Grams
42,"('bento',)",1.0,0.0136986301369863,"('sized', 'portions')",1.0,0.013888888888888888,"('fresh', 'love', 'binto')",1,0.014084507042253521
43,"('said',)",1.0,0.0136986301369863,"('portions', 'price')",1.0,0.013888888888888888,"('made', 'fresh', 'love')",1,0.014084507042253521
44,"('atmosphere',)",1.0,0.0136986301369863,"('price', 'great')",1.0,0.013888888888888888,"('price', 'great', 'made')",1,0.014084507042253521
45,,,,"('great', 'made')",1.0,0.013888888888888888,"('foodsushigreat', 'pricesfriendly', 'service')",1,0.014084507042253521
46,,,,"('made', 'fresh')",1.0,0.013888888888888888,"('portions', 'price', 'great')",1,0.014084507042253521
47,,,,"('fresh', 'love')",1.0,0.013888888888888888,"('sized', 'portions', 'price')",1,0.014084507042253521
48,,,,"('love', 'binto')",1.0,0.013888888888888888,"('good', 'sized', 'portions')",1,0.014084507042253521
49,,,,"('binto', 'box')",1.0,0.013888888888888888,"('great', 'good', 'sized')",1,0.014084507042253521
50,,,,"('box', 'adore')",1.0,0.013888888888888888,"('good', 'great', 'good')",1,0.014084507042253521
51,,,,"('adore', 'placegreat')",1.0,0.013888888888888888,"('box', 'good', 'great')",1,0.014084507042253521
52,,,,"('placegreat', 'foodsushigreat')",1.0,0.013888888888888888,"('placegreat', 'foodsushigreat', 'pricesfriendly')",1,0.014084507042253521
53,,,,"('foodsushigreat', 'pricesfriendly')",1.0,0.013888888888888888,"('pricesfriendly', 'service', 'healthy')",1,0.014084507042253521
54,,,,"('pricesfriendly', 'service')",1.0,0.013888888888888888,"('hurry', 'awesome', 'great')",1,0.014084507042253521
55,,,,"('service', 'healthy')",1.0,0.013888888888888888,"('good', 'fantastic', 'service')",1,0.014084507042253521
56,,,,"('healthy', 'great')",1.0,0.013888888888888888,"('try', 'hurry', 'awesome')",1,0.014084507042253521
57,,,,"('prices', 'love')",1.0,0.013888888888888888,"('said', 'try', 'hurry')",1,0.014084507042253521
58,,,,"('love', 'hiro')",1.0,0.013888888888888888,"('enough', 'said', 'try')",1,0.014084507042253521
59,,,,"('hiro', 'hibachi')",1.0,0.013888888888888888,"('great', 'enough', 'said')",1,0.014084507042253521
60,,,,"('hibachi', 'hibachi')",1.0,0.013888888888888888,"('service', 'great', 'enough')",1,0.014084507042253521
61,,,,"('hibachi', 'good')",1.0,0.013888888888888888,"('fantastic', 'service', 'great')",1,0.014084507042253521
62,,,,"('good', 'fantastic')",1.0,0.013888888888888888,"('hibachi', 'good', 'fantastic')",1,0.014084507042253521
63,,,,"('fantastic', 'service')",1.0,0.013888888888888888,"('service', 'healthy', 'great')",1,0.014084507042253521
64,,,,"('great', 'enough')",1.0,0.013888888888888888,"('hibachi', 'hibachi', 'good')",1,0.014084507042253521
65,,,,"('enough', 'said')",1.0,0.013888888888888888,"('hiro', 'hibachi', 'hibachi')",1,0.014084507042253521
66,,,,"('said', 'try')",1.0,0.013888888888888888,"('love', 'hiro', 'hibachi')",1,0.014084507042253521
67,,,,"('key', 'atmosphere')",1.0,0.013888888888888888,"('prices', 'love', 'hiro')",1,0.014084507042253521
68,,,,,,,"('great', 'prices', 'love')",1,0.014084507042253521
69,,,,,,,"('healthy', 'great', 'prices')",1,0.014084507042253521
70,,,,,,,"('low', 'key', 'atmosphere')",1,0.014084507042253521
