,1-Gram,Frequency,Percent Total good 1-Grams,2-Gram,Frequency,Percent Total good 2-Grams,3-Gram,Frequency,Percent Total good 3-Grams
0,"('good',)",62.0,0.011689291101055807,"('can', 'eat')",15.0,0.002828587591929097,"('definitely', 'come', 'back')",5,0.000943040362127499
1,"('great',)",62.0,0.011689291101055807,"('will', 'definitely')",12.0,0.0022628700735432775,"('will', 'definitely', 'come')",4,0.0007544322897019992
2,"('roll',)",58.0,0.010935143288084464,"('miso', 'soup')",12.0,0.0022628700735432775,"('will', 'definitely', 'back')",4,0.0007544322897019992
3,"('399',)",55.0,0.010369532428355957,"('highly', 'recommend')",10.0,0.0018857250612860645,"('salmon', 'skin', 'salad')",3,0.0005658242172764995
4,"('order',)",45.0,0.008484162895927601,"('4', 'pieces')",10.0,0.0018857250612860645,"('first', 'time', 'last')",3,0.0005658242172764995
5,"('will',)",45.0,0.008484162895927601,"('customer', 'service')",7.0,0.0013200075429002452,"('tried', 'first', 'time')",3,0.0005658242172764995
6,"('reno',)",44.0,0.008295625942684766,"('first', 'time')",7.0,0.0013200075429002452,"('roll', 'rainbow', 'roll')",3,0.0005658242172764995
7,"('can',)",41.0,0.00773001508295626,"('spot', 'reno')",7.0,0.0013200075429002452,"('spicy', 'crab', 'tiger')",2,0.0003772161448509996
8,"('quality',)",40.0,0.007541478129713424,"('come', 'back')",7.0,0.0013200075429002452,"('can', 'eat', 'restaurants')",2,0.0003772161448509996
9,"('fresh',)",39.0,0.007352941176470588,"('rainbow', 'roll')",6.0,0.0011314350367716388,"('prices', 'start', '399')",2,0.0003772161448509996
10,"('back',)",39.0,0.007352941176470588,"('definitely', 'come')",6.0,0.0011314350367716388,"('near', 'whole', 'foods')",2,0.0003772161448509996
11,"('really',)",38.0,0.007164404223227752,"('best', 'reno')",6.0,0.0011314350367716388,"('come', '4', 'pieces')",2,0.0003772161448509996
12,"('try',)",37.0,0.006975867269984917,"('seaweed', 'salad')",6.0,0.0011314350367716388,"('ive', 'never', 'seen')",2,0.0003772161448509996
