,1-Gram,Frequency,Percent Total bad 1-Grams,2-Gram,Frequency,Percent Total bad 2-Grams,3-Gram,Frequency,Percent Total bad 3-Grams
0,"('fish',)",11.0,0.0171875,"('refund', 'receipt')",2.0,0.003129890453834116,"('10', 'min', 'argument')",2,0.003134796238244514
1,"('like',)",10.0,0.015625,"('yelp', 'review')",2.0,0.003129890453834116,"('refund', 'receipt', 'asked')",2,0.003134796238244514
2,"('review',)",6.0,0.009375,"('fish', 'tacos')",2.0,0.003129890453834116,"('decided', 'open', 'kitchen')",1,0.001567398119122257
3,"('order',)",6.0,0.009375,"('get', 'refund')",2.0,0.003129890453834116,"('reno', 'cooked', 'got')",1,0.001567398119122257
4,"('refund',)",6.0,0.009375,"('receipt', 'asked')",2.0,0.003129890453834116,"('cooked', 'got', 'order')",1,0.001567398119122257
5,"('back',)",6.0,0.009375,"('10', 'min')",2.0,0.003129890453834116,"('got', 'order', 'mention')",1,0.001567398119122257
6,"('got',)",6.0,0.009375,"('dining', 'area')",2.0,0.003129890453834116,"('order', 'mention', '12')",1,0.001567398119122257
7,"('never',)",5.0,0.0078125,"('min', 'argument')",2.0,0.003129890453834116,"('mention', '12', 'year')",1,0.001567398119122257
8,"('go',)",5.0,0.0078125,"('year', 'old')",2.0,0.003129890453834116,"('12', 'year', 'old')",1,0.001567398119122257
9,"('dont',)",5.0,0.0078125,"('got', 'home')",2.0,0.003129890453834116,"('year', 'old', 'boy')",1,0.001567398119122257
10,"('right',)",5.0,0.0078125,"('dont', 'know')",2.0,0.003129890453834116,"('old', 'boy', 'running')",1,0.001567398119122257
11,"('try',)",5.0,0.0078125,"('deep', 'fried')",2.0,0.003129890453834116,"('broughtit', 'back', 'reno')",1,0.001567398119122257
12,"('10',)",5.0,0.0078125,"('cheese', 'tasted')",2.0,0.003129890453834116,"('boy', 'running', 'counter')",1,0.001567398119122257
13,"('burrito',)",5.0,0.0078125,"('service', 'needs')",2.0,0.003129890453834116,"('running', 'counter', 'interested')",1,0.001567398119122257
14,"('receipt',)",5.0,0.0078125,"('15', 'minutes')",1.0,0.001564945226917058,"('counter', 'interested', 'nickelodeonthan')",1,0.001567398119122257
15,"('owner',)",5.0,0.0078125,"('running', 'counter')",1.0,0.001564945226917058,"('interested', 'nickelodeonthan', 'working')",1,0.001567398119122257
16,"('2',)",4.0,0.00625,"('counter', 'interested')",1.0,0.001564945226917058,"('nickelodeonthan', 'working', 'will')",1,0.001567398119122257
17,"('get',)",4.0,0.00625,"('interested', 'nickelodeonthan')",1.0,0.001564945226917058,"('working', 'will', 'never')",1,0.001567398119122257
18,"('min',)",4.0,0.00625,"('nickelodeonthan', 'working')",1.0,0.001564945226917058,"('will', 'never', 'try')",1,0.001567398119122257
19,"('went',)",4.0,0.00625,"('2', 'fish')",1.0,0.001564945226917058,"('back', 'reno', 'cooked')",1,0.001567398119122257
20,"('old',)",4.0,0.00625,"('minutes', '2')",1.0,0.001564945226917058,"('fish', 'broughtit', 'back')",1,0.001567398119122257
21,"('said',)",4.0,0.00625,"('working', 'will')",1.0,0.001564945226917058,"('try', 'people', 'thinking')",1,0.001567398119122257
22,"('even',)",4.0,0.00625,"('old', 'boy')",1.0,0.001564945226917058,"('caught', 'fish', 'broughtit')",1,0.001567398119122257
23,"('running',)",4.0,0.00625,"('will', 'never')",1.0,0.001564945226917058,"('right', 'cook', 'looks')",1,0.001567398119122257
24,"('cooked',)",4.0,0.00625,"('waited', '15')",1.0,0.001564945226917058,"('cook', 'looks', 'like')",1,0.001567398119122257
25,"('good',)",4.0,0.00625,"('never', 'try')",1.0,0.001564945226917058,"('looks', 'like', 'deaths')",1,0.001567398119122257
26,"('fries',)",4.0,0.00625,"('try', 'people')",1.0,0.001564945226917058,"('like', 'deaths', 'bed')",1,0.001567398119122257
27,"('sauce',)",3.0,0.0046875,"('bed', 'waited')",1.0,0.001564945226917058,"('deaths', 'bed', 'waited')",1,0.001567398119122257
28,"('finally',)",3.0,0.0046875,"('deaths', 'bed')",1.0,0.001564945226917058,"('bed', 'waited', '15')",1,0.001567398119122257
29,"('home',)",3.0,0.0046875,"('boy', 'running')",1.0,0.001564945226917058,"('waited', '15', 'minutes')",1,0.001567398119122257
30,"('area',)",3.0,0.0046875,"('left', 'havegone')",1.0,0.001564945226917058,"('15', 'minutes', '2')",1,0.001567398119122257
31,"('really',)",3.0,0.0046875,"('havegone', 'alaska')",1.0,0.001564945226917058,"('minutes', '2', 'fish')",1,0.001567398119122257
32,"('rice',)",3.0,0.0046875,"('12', 'year')",1.0,0.001564945226917058,"('2', 'fish', 'tacos')",1,0.001567398119122257
