"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
1,1,1,0,1,0,0,1,1,2,1,"gebiRewfieSdtt17PTW6Zg"
1,2,2,1,2,1,2,2,2,4,0,"gebiRewfieSdtt17PTW6Zg"
1,2,1,0,2,0,1,2,1,2,2,"gebiRewfieSdtt17PTW6Zg"
3,11,0,2,9,2,4,15,6,21,16,"gebiRewfieSdtt17PTW6Zg"
2,2,0,2,3,1,1,3,5,7,3,"gebiRewfieSdtt17PTW6Zg"
0,1,2,2,1,1,2,1,3,1,-1,"gebiRewfieSdtt17PTW6Zg"
0,3,1,0,3,0,1,2,1,5,2,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,2,1,1,2,1,5,6,"gebiRewfieSdtt17PTW6Zg"
1,8,1,0,12,1,2,10,3,16,19,"gebiRewfieSdtt17PTW6Zg"
1,0,1,0,0,1,0,0,2,0,0,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,2,1,3,3,"gebiRewfieSdtt17PTW6Zg"
0,6,1,0,5,0,1,7,1,10,7,"gebiRewfieSdtt17PTW6Zg"
4,2,3,2,2,2,3,3,5,3,0,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,2,0,2,2,1,3,2,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,3,0,1,2,2,7,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,0,0,0,0,1,0,3,"gebiRewfieSdtt17PTW6Zg"
