"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
2,1,2,0,2,0,1,1,3,4,5,"gebiRewfieSdtt17PTW6Zg"
0,0,1,0,1,0,0,2,1,1,0,"gebiRewfieSdtt17PTW6Zg"
2,4,0,0,5,2,2,11,6,12,12,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,1,0,1,0,"gebiRewfieSdtt17PTW6Zg"
2,1,1,1,1,1,1,1,2,1,1,"gebiRewfieSdtt17PTW6Zg"
1,6,0,3,8,1,2,11,2,19,18,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,2,2,"gebiRewfieSdtt17PTW6Zg"
1,0,0,1,0,0,0,1,1,2,2,"gebiRewfieSdtt17PTW6Zg"
3,3,2,1,4,1,4,3,5,6,1,"gebiRewfieSdtt17PTW6Zg"
3,0,1,2,0,2,0,0,4,0,-3,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,4,0,1,2,3,5,1,"gebiRewfieSdtt17PTW6Zg"
2,1,1,2,0,2,1,0,3,0,-2,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,2,0,2,2,1,2,2,"gebiRewfieSdtt17PTW6Zg"
2,3,0,0,5,0,2,4,3,9,6,"gebiRewfieSdtt17PTW6Zg"
1,0,0,0,0,0,0,0,1,0,1,"gebiRewfieSdtt17PTW6Zg"
3,4,0,1,3,2,3,6,2,7,3,"gebiRewfieSdtt17PTW6Zg"
0,3,1,1,3,0,2,2,1,4,0,"gebiRewfieSdtt17PTW6Zg"
2,3,2,2,4,2,1,6,4,9,-4,"gebiRewfieSdtt17PTW6Zg"
