"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
1,1,0,0,4,0,1,3,1,4,4,"gebiRewfieSdtt17PTW6Zg"
1,7,2,5,10,2,6,9,4,16,15,"gebiRewfieSdtt17PTW6Zg"
2,1,1,1,0,1,0,1,1,0,0,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,1,0,3,1,6,5,"gebiRewfieSdtt17PTW6Zg"
1,6,0,1,3,0,2,3,1,6,6,"gebiRewfieSdtt17PTW6Zg"
1,2,2,1,2,2,1,5,3,7,2,"gebiRewfieSdtt17PTW6Zg"
2,1,0,0,1,0,1,2,3,4,2,"gebiRewfieSdtt17PTW6Zg"
3,3,3,3,5,3,1,4,3,8,8,"gebiRewfieSdtt17PTW6Zg"
1,3,1,0,6,0,2,7,1,8,11,"gebiRewfieSdtt17PTW6Zg"
1,2,2,1,3,1,1,6,2,9,5,"gebiRewfieSdtt17PTW6Zg"
1,2,1,0,4,1,2,3,2,5,4,"gebiRewfieSdtt17PTW6Zg"
1,0,0,0,1,0,0,1,1,3,4,"gebiRewfieSdtt17PTW6Zg"
4,3,2,4,6,2,4,5,6,10,1,"gebiRewfieSdtt17PTW6Zg"
1,2,0,0,3,1,1,3,1,3,2,"gebiRewfieSdtt17PTW6Zg"
1,1,1,2,0,1,0,0,2,1,2,"gebiRewfieSdtt17PTW6Zg"
1,5,1,2,2,2,0,2,4,6,1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,2,3,0,6,7,"gebiRewfieSdtt17PTW6Zg"
2,8,3,2,3,3,2,3,4,8,6,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,5,2,1,3,2,5,5,"gebiRewfieSdtt17PTW6Zg"
1,0,1,2,0,2,0,1,3,1,-2,"gebiRewfieSdtt17PTW6Zg"
1,4,1,0,7,0,2,5,1,11,11,"gebiRewfieSdtt17PTW6Zg"
0,5,1,2,4,1,4,4,2,10,7,"gebiRewfieSdtt17PTW6Zg"
2,7,1,2,7,1,4,7,4,10,10,"gebiRewfieSdtt17PTW6Zg"
0,5,1,1,6,1,2,3,1,12,8,"gebiRewfieSdtt17PTW6Zg"
1,3,1,0,3,2,2,3,1,8,3,"gebiRewfieSdtt17PTW6Zg"
1,1,2,1,1,1,1,0,3,3,-1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,0,3,1,4,8,"gebiRewfieSdtt17PTW6Zg"
2,3,3,1,7,2,2,7,1,10,4,"gebiRewfieSdtt17PTW6Zg"
3,7,2,3,9,3,7,9,5,17,11,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,2,0,4,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,3,0,3,1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,1,3,0,4,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,1,0,3,5,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,1,1,1,1,1,1,0,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,2,0,3,4,"gebiRewfieSdtt17PTW6Zg"
2,3,1,3,5,3,2,7,3,9,-1,"gebiRewfieSdtt17PTW6Zg"
1,5,1,0,5,1,2,5,1,9,6,"gebiRewfieSdtt17PTW6Zg"
2,4,2,3,8,3,1,6,3,9,9,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,2,0,2,2,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,4,2,1,3,2,6,6,"gebiRewfieSdtt17PTW6Zg"
