"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
1,0,0,0,2,0,1,1,1,2,5,"gebiRewfieSdtt17PTW6Zg"
0,0,1,0,1,0,0,1,2,2,0,"gebiRewfieSdtt17PTW6Zg"
0,3,0,1,4,0,1,4,0,5,2,"gebiRewfieSdtt17PTW6Zg"
2,2,2,2,3,2,0,3,2,4,1,"gebiRewfieSdtt17PTW6Zg"
1,4,1,2,3,1,1,4,2,5,3,"gebiRewfieSdtt17PTW6Zg"
1,4,1,2,7,1,3,6,1,10,7,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,0,2,1,4,5,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,4,0,0,4,0,5,3,"gebiRewfieSdtt17PTW6Zg"
1,3,2,1,6,1,1,5,3,9,6,"gebiRewfieSdtt17PTW6Zg"
1,5,0,1,8,1,3,8,2,12,9,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,1,3,0,5,3,"gebiRewfieSdtt17PTW6Zg"
3,4,2,2,3,3,3,4,4,7,6,"gebiRewfieSdtt17PTW6Zg"
0,3,1,1,2,0,1,3,2,4,5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,2,0,4,1,"gebiRewfieSdtt17PTW6Zg"
2,2,0,0,2,1,1,2,3,4,3,"gebiRewfieSdtt17PTW6Zg"
1,0,0,1,2,0,0,1,0,2,7,"gebiRewfieSdtt17PTW6Zg"
1,1,1,2,2,2,0,2,3,3,1,"gebiRewfieSdtt17PTW6Zg"
1,1,0,1,3,0,1,4,1,5,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,3,0,4,5,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,4,1,0,4,1,8,10,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,1,1,3,1,7,2,"gebiRewfieSdtt17PTW6Zg"
2,1,1,1,2,1,1,2,2,3,2,"gebiRewfieSdtt17PTW6Zg"
2,3,1,2,1,2,0,3,5,6,-1,"gebiRewfieSdtt17PTW6Zg"
1,0,0,1,0,1,1,1,1,1,0,"gebiRewfieSdtt17PTW6Zg"
3,4,2,1,7,1,2,9,5,15,7,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,6,0,1,6,2,8,4,"gebiRewfieSdtt17PTW6Zg"
1,0,0,0,1,0,0,0,1,6,3,"gebiRewfieSdtt17PTW6Zg"
1,2,0,0,1,2,2,5,3,7,1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,1,3,1,4,2,"gebiRewfieSdtt17PTW6Zg"
2,2,0,0,4,0,1,4,2,9,4,"gebiRewfieSdtt17PTW6Zg"
1,0,1,1,2,0,0,2,4,4,1,"gebiRewfieSdtt17PTW6Zg"
1,4,0,1,4,1,2,5,1,6,5,"gebiRewfieSdtt17PTW6Zg"
1,4,0,3,6,2,0,5,2,7,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,0,0,1,0,3,4,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,0,2,0,5,6,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,5,2,1,4,2,6,6,"gebiRewfieSdtt17PTW6Zg"
1,1,0,0,3,2,0,2,1,4,6,"gebiRewfieSdtt17PTW6Zg"
1,1,0,0,4,0,1,3,1,5,4,"gebiRewfieSdtt17PTW6Zg"
3,1,2,1,3,0,2,4,3,5,6,"gebiRewfieSdtt17PTW6Zg"
