"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,1,1,0,1,0,0,2,1,2,0,"gebiRewfieSdtt17PTW6Zg"
1,1,2,1,2,2,1,2,2,2,-1,"gebiRewfieSdtt17PTW6Zg"
1,3,0,1,1,1,2,1,2,2,7,"gebiRewfieSdtt17PTW6Zg"
2,1,2,1,1,2,0,2,4,3,-2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,0,0,0,0,0,1,6,"gebiRewfieSdtt17PTW6Zg"
0,0,0,2,0,0,0,0,1,1,0,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,4,0,2,3,1,5,3,"gebiRewfieSdtt17PTW6Zg"
0,5,1,1,1,1,1,3,3,6,0,"gebiRewfieSdtt17PTW6Zg"
2,3,2,4,1,1,0,2,1,3,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,0,3,1,4,3,"gebiRewfieSdtt17PTW6Zg"
1,4,1,2,5,0,1,2,2,9,7,"gebiRewfieSdtt17PTW6Zg"
2,3,1,2,3,1,2,3,4,5,1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,2,0,3,4,"gebiRewfieSdtt17PTW6Zg"
0,7,0,0,3,0,1,2,1,5,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,1,2,2,1,"gebiRewfieSdtt17PTW6Zg"
1,6,5,4,4,5,2,6,8,9,3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,2,0,0,2,1,4,-1,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,1,1,0,2,4,4,-1,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,2,0,2,2,2,4,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,0,0,1,0,3,4,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,0,1,0,0,1,0,-2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,4,0,2,3,1,4,5,"gebiRewfieSdtt17PTW6Zg"
2,3,1,3,3,1,0,3,3,5,5,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,0,1,1,1,5,3,"gebiRewfieSdtt17PTW6Zg"
3,4,2,5,2,3,2,4,9,10,1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,1,1,0,4,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,2,1,2,4,"gebiRewfieSdtt17PTW6Zg"
1,1,0,1,1,0,0,1,0,2,0,"gebiRewfieSdtt17PTW6Zg"
2,2,2,2,2,2,1,2,3,2,1,"gebiRewfieSdtt17PTW6Zg"
1,6,1,1,3,2,3,3,2,6,5,"gebiRewfieSdtt17PTW6Zg"
2,1,3,3,1,2,0,1,4,1,-5,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,3,1,0,2,2,4,1,"gebiRewfieSdtt17PTW6Zg"
1,1,0,1,1,0,0,1,1,2,0,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,2,-1,"gebiRewfieSdtt17PTW6Zg"
1,4,1,1,3,1,3,4,3,6,10,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,1,0,2,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,1,1,3,5,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,1,0,1,2,3,4,1,"gebiRewfieSdtt17PTW6Zg"
2,6,1,2,4,1,1,7,3,10,6,"gebiRewfieSdtt17PTW6Zg"
1,1,3,3,1,2,0,2,4,2,-1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,1,0,0,"gebiRewfieSdtt17PTW6Zg"
0,6,1,0,3,1,1,1,1,5,11,"gebiRewfieSdtt17PTW6Zg"
0,3,0,1,4,0,0,6,0,10,10,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,2,1,2,2,1,3,-1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,1,1,2,2,6,4,"gebiRewfieSdtt17PTW6Zg"
0,0,1,3,1,0,0,1,0,3,5,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,3,0,0,5,1,9,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,1,2,"gebiRewfieSdtt17PTW6Zg"
1,2,2,1,4,2,2,4,3,7,3,"gebiRewfieSdtt17PTW6Zg"
1,1,0,2,3,0,0,3,1,5,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,1,0,2,2,"gebiRewfieSdtt17PTW6Zg"
1,6,1,1,4,0,1,4,3,7,0,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,0,0,0,1,0,3,-1,"gebiRewfieSdtt17PTW6Zg"
1,0,1,2,1,1,0,0,2,1,0,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,1,3,0,5,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,0,0,0,0,0,1,3,"gebiRewfieSdtt17PTW6Zg"
3,2,2,2,2,2,2,3,2,4,0,"gebiRewfieSdtt17PTW6Zg"
5,3,2,5,2,4,2,4,6,6,3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,1,1,3,"gebiRewfieSdtt17PTW6Zg"
2,3,2,3,3,1,1,2,3,5,-1,"gebiRewfieSdtt17PTW6Zg"
