"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
2,3,5,3,3,4,1,7,9,11,-3,"gebiRewfieSdtt17PTW6Zg"
0,9,0,0,7,0,2,6,1,11,13,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,4,0,0,3,1,6,6,"gebiRewfieSdtt17PTW6Zg"
2,5,1,2,5,1,3,5,5,7,0,"gebiRewfieSdtt17PTW6Zg"
6,2,3,4,4,4,0,5,7,12,3,"gebiRewfieSdtt17PTW6Zg"
0,2,1,1,3,0,1,3,3,5,1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,0,2,3,1,5,-1,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,4,0,0,4,1,4,3,"gebiRewfieSdtt17PTW6Zg"
1,4,2,0,5,1,2,4,4,7,0,"gebiRewfieSdtt17PTW6Zg"
1,5,1,2,10,3,3,7,3,19,5,"gebiRewfieSdtt17PTW6Zg"
4,6,4,2,9,3,4,9,8,17,5,"gebiRewfieSdtt17PTW6Zg"
1,3,2,3,7,2,2,7,4,8,-2,"gebiRewfieSdtt17PTW6Zg"
2,3,2,2,2,5,3,3,7,5,-1,"gebiRewfieSdtt17PTW6Zg"
