"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
1,6,0,0,8,2,1,6,2,12,9,"gebiRewfieSdtt17PTW6Zg"
4,3,3,3,6,3,2,5,6,7,-1,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,3,1,2,3,1,3,5,"gebiRewfieSdtt17PTW6Zg"
2,4,0,1,4,2,5,4,2,4,6,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,1,1,2,4,"gebiRewfieSdtt17PTW6Zg"
0,6,0,1,7,1,3,4,0,9,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,1,1,0,1,1,3,4,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,2,1,1,2,1,2,-1,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,3,0,0,6,1,9,5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,1,1,0,2,2,1,"gebiRewfieSdtt17PTW6Zg"
1,4,1,1,6,1,3,5,3,8,9,"gebiRewfieSdtt17PTW6Zg"
6,9,3,5,9,6,6,17,9,27,8,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,1,1,3,0,"gebiRewfieSdtt17PTW6Zg"
1,5,0,0,6,0,3,4,0,7,8,"gebiRewfieSdtt17PTW6Zg"
0,1,1,0,2,1,1,2,1,5,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,0,0,1,0,2,-1,"gebiRewfieSdtt17PTW6Zg"
1,6,0,1,5,1,3,7,2,9,6,"gebiRewfieSdtt17PTW6Zg"
0,5,0,0,2,0,1,2,2,3,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,0,0,1,0,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,5,0,0,3,1,6,7,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,4,1,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,4,0,2,4,1,6,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,0,2,0,5,7,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,3,0,1,4,0,4,5,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,0,3,0,3,4,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,2,1,0,3,1,3,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,3,0,1,2,0,3,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,1,1,2,1,"gebiRewfieSdtt17PTW6Zg"
0,6,0,1,6,1,1,5,2,11,10,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,2,3,1,6,5,"gebiRewfieSdtt17PTW6Zg"
2,1,2,1,2,3,2,3,7,2,-3,"gebiRewfieSdtt17PTW6Zg"
1,7,1,0,5,0,0,5,1,11,9,"gebiRewfieSdtt17PTW6Zg"
1,1,2,1,2,1,1,4,3,4,2,"gebiRewfieSdtt17PTW6Zg"
1,0,1,0,2,1,0,2,2,3,2,"gebiRewfieSdtt17PTW6Zg"
1,0,1,0,1,1,0,1,1,1,0,"gebiRewfieSdtt17PTW6Zg"
2,1,1,2,2,1,2,2,1,2,2,"gebiRewfieSdtt17PTW6Zg"
2,2,1,0,3,0,1,4,1,4,7,"gebiRewfieSdtt17PTW6Zg"
0,1,1,1,4,0,1,4,1,4,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,2,1,1,1,0,"gebiRewfieSdtt17PTW6Zg"
2,2,1,2,3,2,0,1,4,6,2,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,1,2,0,2,4,4,-2,"gebiRewfieSdtt17PTW6Zg"
2,5,5,2,7,5,3,5,10,12,4,"gebiRewfieSdtt17PTW6Zg"
0,5,0,1,5,1,0,4,2,9,4,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,3,0,1,2,1,5,6,"gebiRewfieSdtt17PTW6Zg"
2,2,4,1,4,4,2,4,8,7,-6,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,1,0,0,2,0,2,4,"gebiRewfieSdtt17PTW6Zg"
2,1,2,1,3,0,1,3,3,4,-2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,1,1,1,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,1,1,2,1,3,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,0,2,0,4,5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,3,0,3,3,"gebiRewfieSdtt17PTW6Zg"
1,1,1,2,1,2,0,0,2,1,1,"gebiRewfieSdtt17PTW6Zg"
5,10,4,5,9,4,5,13,4,17,10,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,0,2,0,3,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,1,4,1,4,6,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,0,6,0,8,6,"gebiRewfieSdtt17PTW6Zg"
3,0,3,2,1,3,0,3,6,5,1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,1,0,1,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,1,2,0,8,4,"gebiRewfieSdtt17PTW6Zg"
3,5,2,3,5,3,2,9,6,13,0,"gebiRewfieSdtt17PTW6Zg"
2,1,3,1,1,2,1,1,2,1,0,"gebiRewfieSdtt17PTW6Zg"
0,4,2,0,4,0,1,7,5,8,2,"gebiRewfieSdtt17PTW6Zg"
5,8,4,6,7,5,3,13,14,18,16,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,2,0,2,6,"gebiRewfieSdtt17PTW6Zg"
3,5,2,2,6,3,1,7,3,9,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,2,0,2,4,3,-2,"gebiRewfieSdtt17PTW6Zg"
8,6,4,6,5,11,2,11,16,15,-10,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,5,0,1,5,0,7,5,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,1,0,0,2,0,2,5,"gebiRewfieSdtt17PTW6Zg"
3,4,3,1,1,1,1,3,3,5,-4,"gebiRewfieSdtt17PTW6Zg"
1,0,0,0,1,1,0,3,1,4,6,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,1,1,0,2,4,"gebiRewfieSdtt17PTW6Zg"
2,1,3,2,0,2,0,0,4,2,-5,"gebiRewfieSdtt17PTW6Zg"
3,2,3,3,2,4,0,2,3,4,-1,"gebiRewfieSdtt17PTW6Zg"
0,1,1,0,2,0,0,1,1,4,6,"gebiRewfieSdtt17PTW6Zg"
1,4,0,3,6,1,0,5,1,9,9,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,1,2,1,0,4,2,-1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,2,0,2,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,1,4,2,4,2,"gebiRewfieSdtt17PTW6Zg"
2,2,2,1,0,2,1,2,3,2,-3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,1,3,"gebiRewfieSdtt17PTW6Zg"
0,5,0,0,7,0,3,4,0,11,8,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,0,4,0,5,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,1,0,2,2,"gebiRewfieSdtt17PTW6Zg"
0,4,0,1,4,1,1,3,2,4,2,"gebiRewfieSdtt17PTW6Zg"
1,3,0,1,6,1,0,3,2,7,9,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,0,4,0,7,4,"gebiRewfieSdtt17PTW6Zg"
