"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,1,0,0,2,0,0,2,0,4,3,"gebiRewfieSdtt17PTW6Zg"
3,1,3,2,0,2,0,0,4,0,-3,"gebiRewfieSdtt17PTW6Zg"
0,3,0,1,2,1,1,3,1,5,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,1,0,3,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,2,1,0,3,6,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,1,0,3,4,"gebiRewfieSdtt17PTW6Zg"
2,5,3,2,5,4,6,4,4,7,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,2,1,0,1,1,2,2,"gebiRewfieSdtt17PTW6Zg"
2,1,1,0,2,1,0,1,2,3,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,1,0,2,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,1,3,1,3,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,2,0,3,3,"gebiRewfieSdtt17PTW6Zg"
1,3,0,3,3,1,2,3,2,6,6,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,2,0,0,2,0,2,5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,3,0,0,2,0,3,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,1,4,0,3,9,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,1,0,2,5,"gebiRewfieSdtt17PTW6Zg"
0,3,1,2,4,0,3,3,2,5,4,"gebiRewfieSdtt17PTW6Zg"
2,5,2,2,4,2,1,2,4,7,4,"gebiRewfieSdtt17PTW6Zg"
0,2,1,0,2,0,1,1,1,2,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,1,0,0,1,0,1,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,2,0,3,6,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,0,0,"gebiRewfieSdtt17PTW6Zg"
0,3,0,1,6,0,3,4,0,8,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,1,0,2,2,"gebiRewfieSdtt17PTW6Zg"
1,0,1,0,2,0,0,2,1,3,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,1,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,4,0,1,3,0,5,5,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,7,0,0,7,1,10,9,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,1,1,0,2,2,2,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,0,2,1,1,2,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,0,1,0,2,3,"gebiRewfieSdtt17PTW6Zg"
3,2,2,3,4,2,0,5,3,9,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,0,4,0,4,7,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,0,0,0,0,1,3,4,"gebiRewfieSdtt17PTW6Zg"
0,7,0,0,7,0,4,4,0,10,8,"gebiRewfieSdtt17PTW6Zg"
0,6,1,0,2,0,2,3,1,6,1,"gebiRewfieSdtt17PTW6Zg"
2,1,1,2,2,2,1,1,2,2,1,"gebiRewfieSdtt17PTW6Zg"
1,2,3,1,2,1,1,1,3,6,1,"gebiRewfieSdtt17PTW6Zg"
1,0,1,1,0,1,0,0,1,1,-1,"gebiRewfieSdtt17PTW6Zg"
1,1,2,0,0,1,0,0,3,0,3,"gebiRewfieSdtt17PTW6Zg"
1,3,0,0,3,0,1,3,1,5,3,"gebiRewfieSdtt17PTW6Zg"
0,6,0,3,5,1,3,5,1,12,7,"gebiRewfieSdtt17PTW6Zg"
1,0,0,1,2,1,1,1,2,3,0,"gebiRewfieSdtt17PTW6Zg"
2,5,1,0,8,0,1,7,2,15,13,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,0,1,0,0,1,0,0,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,1,0,2,3,"gebiRewfieSdtt17PTW6Zg"
1,3,1,6,5,1,6,3,4,8,4,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,1,2,0,5,4,"gebiRewfieSdtt17PTW6Zg"
