"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,6,1,0,2,1,1,3,4,5,3,"gebiRewfieSdtt17PTW6Zg"
1,1,0,1,1,1,1,1,1,2,6,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,0,2,0,4,6,"gebiRewfieSdtt17PTW6Zg"
1,2,0,3,6,1,5,4,3,12,7,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,4,0,0,2,1,5,4,"gebiRewfieSdtt17PTW6Zg"
2,9,2,2,8,3,5,5,9,14,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,0,1,0,4,6,5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,2,0,4,5,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,3,0,1,2,2,4,-2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,1,0,2,3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,1,0,2,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,1,0,1,2,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,2,0,0,2,1,2,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,0,0,2,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,1,1,4,3,"gebiRewfieSdtt17PTW6Zg"
1,5,1,1,6,1,3,5,3,6,3,"gebiRewfieSdtt17PTW6Zg"
0,3,1,0,4,0,1,5,1,7,2,"gebiRewfieSdtt17PTW6Zg"
2,2,2,1,3,2,1,2,3,5,0,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,2,1,1,2,2,3,-1,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,3,0,1,4,0,4,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,1,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,0,2,"gebiRewfieSdtt17PTW6Zg"
0,5,0,1,1,1,1,2,2,4,7,"gebiRewfieSdtt17PTW6Zg"
