"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
3,5,3,4,10,5,2,8,6,15,7,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,3,0,2,3,"gebiRewfieSdtt17PTW6Zg"
1,0,1,1,1,1,0,0,1,1,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,1,0,1,1,2,1,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,5,0,1,5,0,7,6,"gebiRewfieSdtt17PTW6Zg"
1,1,0,1,1,0,0,1,1,1,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,1,0,5,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,1,0,5,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,1,0,3,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,0,0,1,2,5,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,2,1,1,2,1,2,1,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,2,0,2,2,2,3,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,4,1,1,2,0,5,6,"gebiRewfieSdtt17PTW6Zg"
2,4,2,1,5,2,2,5,2,5,3,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,2,0,1,2,1,4,3,"gebiRewfieSdtt17PTW6Zg"
1,0,1,1,0,0,0,1,2,1,-1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,0,0,0,0,1,1,0,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,3,1,3,2,2,6,6,"gebiRewfieSdtt17PTW6Zg"
1,4,1,1,3,1,3,3,1,3,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,1,0,3,4,"gebiRewfieSdtt17PTW6Zg"
0,1,2,1,3,1,0,1,2,3,0,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,3,1,1,3,2,4,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,1,0,1,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,1,2,0,5,4,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,4,0,1,3,0,4,8,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,1,3,2,2,4,6,-2,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,1,1,1,1,1,1,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,0,2,1,0,"gebiRewfieSdtt17PTW6Zg"
1,0,1,0,1,2,0,1,2,1,0,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,2,0,1,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,4,0,0,3,0,8,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,2,0,2,2,"gebiRewfieSdtt17PTW6Zg"
2,3,1,2,5,1,1,4,2,6,7,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,0,0,2,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,2,0,2,1,"gebiRewfieSdtt17PTW6Zg"
1,1,2,2,3,0,0,2,2,7,4,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,2,0,0,2,1,3,3,"gebiRewfieSdtt17PTW6Zg"
0,3,1,0,2,0,1,3,2,5,0,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,1,3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,1,0,0,0,1,3,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,1,1,3,1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,2,1,3,3,"gebiRewfieSdtt17PTW6Zg"
1,3,1,0,1,1,1,1,2,1,3,"gebiRewfieSdtt17PTW6Zg"
0,3,1,0,2,0,0,2,4,3,1,"gebiRewfieSdtt17PTW6Zg"
0,7,1,1,10,1,3,8,1,10,7,"gebiRewfieSdtt17PTW6Zg"
1,2,1,2,5,1,1,5,1,8,5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,0,2,"gebiRewfieSdtt17PTW6Zg"
0,6,0,0,11,0,2,8,1,14,11,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,3,0,1,3,0,5,6,"gebiRewfieSdtt17PTW6Zg"
1,3,1,3,3,1,2,3,2,3,2,"gebiRewfieSdtt17PTW6Zg"
3,8,1,1,6,1,3,6,4,9,6,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,1,0,1,1,1,2,3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,0,0,1,4,"gebiRewfieSdtt17PTW6Zg"
1,2,2,0,2,2,1,1,4,5,1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,1,1,3,0,4,4,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,3,1,1,3,1,4,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,0,3,"gebiRewfieSdtt17PTW6Zg"
1,5,3,1,6,2,3,8,7,7,-2,"gebiRewfieSdtt17PTW6Zg"
2,5,4,5,1,3,2,2,13,6,-3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,1,3,0,3,4,"gebiRewfieSdtt17PTW6Zg"
0,2,3,0,3,0,1,3,3,4,-2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,1,0,3,5,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,2,2,0,2,4,"gebiRewfieSdtt17PTW6Zg"
1,0,1,1,0,1,0,0,2,1,-2,"gebiRewfieSdtt17PTW6Zg"
0,4,1,0,3,0,2,4,1,3,5,"gebiRewfieSdtt17PTW6Zg"
2,4,4,3,3,2,1,4,4,5,1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,2,1,4,1,7,8,"gebiRewfieSdtt17PTW6Zg"
0,3,1,0,4,0,2,4,1,5,6,"gebiRewfieSdtt17PTW6Zg"
0,1,1,0,2,0,0,2,2,3,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,2,0,2,4,"gebiRewfieSdtt17PTW6Zg"
2,3,1,3,5,2,1,4,8,10,-5,"gebiRewfieSdtt17PTW6Zg"
2,4,1,2,3,2,3,6,2,10,4,"gebiRewfieSdtt17PTW6Zg"
1,2,0,0,3,1,1,2,3,4,4,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,1,0,0,3,0,7,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,1,0,3,5,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,1,0,0,1,2,3,0,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,4,0,0,2,0,4,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,0,2,0,6,7,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,0,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,1,0,2,2,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,3,1,1,3,2,5,6,"gebiRewfieSdtt17PTW6Zg"
0,3,0,1,6,0,2,4,2,9,8,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,2,1,2,1,"gebiRewfieSdtt17PTW6Zg"
